id,month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,year
4828,10,S92000003,S08000032,L308H,Emergency Department,5379,5379,NA,5194,5194,NA,1171,NA,10,NA,3799,NA,292,NA,107,NA,2,NA,0,NA,2011-10-01,2011
4829,10,S92000003,S08000024,S102H,Minor Injury Unit or Other,17,NA,z,17,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,2011
4830,10,S92000003,S08000024,S108H,Minor Injury Unit or Other,97,NA,z,97,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,2011
4831,10,S92000003,S08000024,S116H,Minor Injury Unit or Other,3264,3264,NA,3190,3190,NA,1076,NA,1,NA,2172,NA,15,NA,0,NA,5,NA,0,NA,2011-10-01,2011
4832,10,S92000003,S08000024,S308H,Emergency Department,4446,4446,NA,4221,4221,NA,1148,NA,7,NA,3142,NA,149,NA,0,NA,25,NA,4,NA,2011-10-01,2011
4833,10,S92000003,S08000024,S314H,Emergency Department,9677,9677,NA,9329,9329,NA,2781,NA,16,NA,6487,NA,393,NA,0,NA,17,NA,0,NA,2011-10-01,2011
4834,10,S92000003,S08000024,S319H,Emergency Department,3116,3116,NA,3083,3083,NA,426,NA,0,NA,2690,NA,0,NA,0,NA,1,NA,0,NA,2011-10-01,2011
4835,10,S92000003,S08000025,R103H,Minor Injury Unit or Other,142,142,NA,142,142,NA,0,NA,0,NA,140,NA,0,NA,2,NA,0,NA,0,NA,2011-10-01,2011
4836,10,S92000003,S08000026,Z102H,Emergency Department,648,648,NA,643,643,NA,160,NA,0,NA,464,NA,0,NA,24,NA,0,NA,0,NA,2011-10-01,2011
4837,10,S92000003,S08000030,T101H,Emergency Department,4217,4217,NA,4165,4165,NA,953,NA,12,NA,3009,NA,241,NA,2,NA,0,NA,0,NA,2011-10-01,2011
4838,10,S92000003,S08000030,T202H,Emergency Department,2104,2104,NA,2096,2096,NA,329,NA,0,NA,1422,NA,315,NA,38,NA,0,NA,0,NA,2011-10-01,2011
4839,10,S92000003,S08000030,T205H,Minor Injury Unit or Other,32,32,NA,32,32,NA,0,NA,0,NA,29,NA,2,NA,1,NA,0,NA,0,NA,2011-10-01,2011
4840,10,S92000003,S08000030,T207H,Minor Injury Unit or Other,7,7,NA,7,7,NA,0,NA,0,NA,4,NA,0,NA,3,NA,0,NA,0,NA,2011-10-01,2011
4841,10,S92000003,S08000030,T209H,Minor Injury Unit or Other,276,276,NA,275,275,NA,0,NA,0,NA,253,NA,17,NA,6,NA,0,NA,0,NA,2011-10-01,2011
4842,10,S92000003,S08000030,T304H,Minor Injury Unit or Other,1122,1122,NA,1122,1122,NA,0,NA,0,NA,884,NA,192,NA,46,NA,0,NA,0,NA,2011-10-01,2011
4843,10,S92000003,S08000030,T305H,Minor Injury Unit or Other,231,231,NA,231,231,NA,0,NA,0,NA,184,NA,21,NA,26,NA,0,NA,0,NA,2011-10-01,2011
4844,10,S92000003,S08000030,T316H,Minor Injury Unit or Other,189,189,NA,189,189,NA,0,NA,0,NA,147,NA,20,NA,22,NA,0,NA,0,NA,2011-10-01,2011
4845,10,S92000003,S08000030,T319H,Minor Injury Unit or Other,578,578,NA,578,578,NA,0,NA,0,NA,522,NA,47,NA,9,NA,0,NA,0,NA,2011-10-01,2011
4846,10,S92000003,S08000030,T320H,Minor Injury Unit or Other,211,211,NA,211,211,NA,0,NA,0,NA,196,NA,13,NA,2,NA,0,NA,0,NA,2011-10-01,2011
4847,10,S92000003,S08000030,T357C,Minor Injury Unit or Other,572,572,NA,572,572,NA,0,NA,0,NA,487,NA,47,NA,38,NA,0,NA,0,NA,2011-10-01,2011
4848,10,S92000003,S08000028,W106H,Minor Injury Unit or Other,21,NA,z,21,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,2011
4849,10,S92000003,S08000028,W107H,Emergency Department,570,570,NA,548,548,NA,162,NA,0,NA,371,NA,30,NA,7,NA,0,NA,0,NA,2011-10-01,2011
4850,10,S92000003,S08000028,W108H,Minor Injury Unit or Other,92,NA,z,92,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,2011
4851,11,S92000003,S08000015,A101H,Minor Injury Unit or Other,162,NA,z,161,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4852,11,S92000003,S08000015,A110H,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4853,11,S92000003,S08000015,A111H,Emergency Department,5507,5507,NA,5418,5418,NA,2234,NA,5,NA,2958,NA,118,NA,192,NA,1,NA,0,NA,2011-11-01,2011
4854,11,S92000003,S08000015,A210H,Emergency Department,3332,3332,NA,3214,3214,NA,1157,NA,3,NA,2014,NA,95,NA,63,NA,4,NA,0,NA,2011-11-01,2011
4855,11,S92000003,S08000015,A216H,Minor Injury Unit or Other,94,NA,z,94,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4856,11,S92000003,S08000016,B103H,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4857,11,S92000003,S08000016,B105H,Minor Injury Unit or Other,97,NA,z,97,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4858,11,S92000003,S08000016,B114H,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4859,11,S92000003,S08000016,B118H,Minor Injury Unit or Other,100,NA,z,100,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4860,11,S92000003,S08000016,B120H,Emergency Department,1733,1733,NA,1716,1716,NA,624,NA,3,NA,819,NA,267,NA,20,NA,0,NA,0,NA,2011-11-01,2011
4861,11,S92000003,S08000017,Y101H,Minor Injury Unit or Other,29,NA,z,29,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4862,11,S92000003,S08000017,Y106H,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4863,11,S92000003,S08000017,Y109H,Minor Injury Unit or Other,1,NA,z,1,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4864,11,S92000003,S08000017,Y110H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4865,11,S92000003,S08000017,Y144H,Emergency Department,830,830,NA,816,816,NA,110,NA,3,NA,694,NA,23,NA,0,NA,3,NA,0,NA,2011-11-01,2011
4866,11,S92000003,S08000017,Y146H,Emergency Department,2553,2553,NA,2449,2449,NA,846,NA,6,NA,1650,NA,51,NA,0,NA,1,NA,0,NA,2011-11-01,2011
4867,11,S92000003,S08000029,F704H,Emergency Department,2370,2370,NA,2241,2241,NA,292,NA,5,NA,1774,NA,146,NA,153,NA,7,NA,0,NA,2011-11-01,2011
4868,11,S92000003,S08000029,F708H,Minor Injury Unit or Other,116,NA,z,116,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4869,11,S92000003,S08000029,F709H,Minor Injury Unit or Other,403,NA,z,403,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4870,11,S92000003,S08000029,F805H,Emergency Department,3938,3938,NA,3557,3557,NA,917,NA,16,NA,2835,NA,124,NA,46,NA,59,NA,20,NA,2011-11-01,2011
4871,11,S92000003,S08000019,V201H,Minor Injury Unit or Other,1005,1005,NA,1005,1005,NA,1,NA,0,NA,795,NA,103,NA,106,NA,0,NA,0,NA,2011-11-01,2011
4872,11,S92000003,S08000019,V217H,Emergency Department,4616,4616,NA,4473,4473,NA,1152,NA,7,NA,2681,NA,411,NA,365,NA,1,NA,0,NA,2011-11-01,2011
4873,11,S92000003,S08000020,N101H,Emergency Department,5145,5145,NA,4931,4931,NA,1264,NA,21,NA,3710,NA,63,NA,87,NA,19,NA,3,NA,2011-11-01,2011
4874,11,S92000003,S08000020,N121H,Emergency Department,1450,1450,NA,1443,1443,NA,460,NA,1,NA,983,NA,6,NA,0,NA,0,NA,0,NA,2011-11-01,2011
4875,11,S92000003,S08000020,N151H,Minor Injury Unit or Other,55,NA,z,55,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4876,11,S92000003,S08000020,N331H,Minor Injury Unit or Other,24,NA,z,24,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4877,11,S92000003,S08000020,N332H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4878,11,S92000003,S08000020,N333H,Minor Injury Unit or Other,993,NA,z,993,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4879,11,S92000003,S08000020,N334H,Minor Injury Unit or Other,865,NA,z,865,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4880,11,S92000003,S08000020,N335H,Minor Injury Unit or Other,269,NA,z,269,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4881,11,S92000003,S08000020,N336H,Minor Injury Unit or Other,170,NA,z,170,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4882,11,S92000003,S08000020,N337H,Minor Injury Unit or Other,277,NA,z,277,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4883,11,S92000003,S08000020,N411H,Emergency Department,1820,1820,NA,1750,1750,NA,459,NA,3,NA,1332,NA,16,NA,10,NA,4,NA,1,NA,2011-11-01,2011
4884,11,S92000003,S08000020,N431H,Minor Injury Unit or Other,90,NA,z,90,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4885,11,S92000003,S08000020,N432H,Minor Injury Unit or Other,35,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4886,11,S92000003,S08000020,N433H,Minor Injury Unit or Other,104,NA,z,104,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4887,11,S92000003,S08000020,N434H,Minor Injury Unit or Other,34,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4888,11,S92000003,S08000020,N451H,Minor Injury Unit or Other,22,NA,z,22,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4889,11,S92000003,S08000020,N494H,Minor Injury Unit or Other,82,82,NA,82,82,NA,0,NA,0,NA,75,NA,6,NA,1,NA,0,NA,0,NA,2011-11-01,2011
4890,11,S92000003,S08000031,C206H,Minor Injury Unit or Other,1189,1189,NA,1158,1158,NA,216,NA,0,NA,0,NA,23,NA,950,NA,1,NA,0,NA,2011-11-01,2011
4891,11,S92000003,S08000031,C313H,Emergency Department,2424,2424,NA,2327,2327,NA,646,NA,13,NA,1628,NA,33,NA,104,NA,1,NA,0,NA,2011-11-01,2011
4892,11,S92000003,S08000031,C418H,Emergency Department,6025,6025,NA,5647,5647,NA,757,NA,0,NA,25,NA,64,NA,5179,NA,9,NA,0,NA,2011-11-01,2011
4893,11,S92000003,S08000031,G107H,Emergency Department,6929,6929,NA,6721,6721,NA,1966,NA,15,NA,4540,NA,160,NA,248,NA,2,NA,0,NA,2011-11-01,2011
4894,11,S92000003,S08000031,G207H,Minor Injury Unit or Other,1223,1223,NA,1223,1223,NA,3,NA,0,NA,1107,NA,17,NA,96,NA,0,NA,0,NA,2011-11-01,2011
4895,11,S92000003,S08000031,G306H,Minor Injury Unit or Other,1411,1411,NA,1411,1411,NA,0,NA,4,NA,1390,NA,2,NA,15,NA,0,NA,0,NA,2011-11-01,2011
4896,11,S92000003,S08000031,G306H,Emergency Department,4970,4970,NA,4663,4663,NA,1551,NA,8,NA,3249,NA,104,NA,58,NA,9,NA,0,NA,2011-11-01,2011
4897,11,S92000003,S08000031,G405H,Emergency Department,3773,3773,NA,3553,3553,NA,1041,NA,2,NA,2612,NA,68,NA,50,NA,2,NA,0,NA,2011-11-01,2011
4898,11,S92000003,S08000031,G513H,Emergency Department,3800,3800,NA,3699,3699,NA,573,NA,0,NA,3222,NA,0,NA,5,NA,1,NA,0,NA,2011-11-01,2011
4899,11,S92000003,S08000031,G516H,Emergency Department,4818,4818,NA,4579,4579,NA,1476,NA,11,NA,2946,NA,95,NA,290,NA,12,NA,0,NA,2011-11-01,2011
4900,11,S92000003,S08000022,C106H,Minor Injury Unit or Other,503,NA,z,501,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4901,11,S92000003,S08000022,C108H,Minor Injury Unit or Other,91,NA,z,88,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4902,11,S92000003,S08000022,C113H,Minor Injury Unit or Other,301,NA,z,297,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4903,11,S92000003,S08000022,C117J,Minor Injury Unit or Other,27,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4904,11,S92000003,S08000022,C121H,Emergency Department,411,NA,z,408,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4905,11,S92000003,S08000022,C122H,Minor Injury Unit or Other,378,NA,z,372,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4906,11,S92000003,S08000022,H101H,Minor Injury Unit or Other,215,NA,z,215,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4907,11,S92000003,S08000022,H103H,Emergency Department,525,525,NA,522,522,NA,145,NA,2,NA,377,NA,1,NA,0,NA,1,NA,0,NA,2011-11-01,2011
4908,11,S92000003,S08000022,H106H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4909,11,S92000003,S08000022,H202H,Emergency Department,2351,2351,NA,2303,2303,NA,535,NA,1,NA,1809,NA,6,NA,0,NA,2,NA,0,NA,2011-11-01,2011
4910,11,S92000003,S08000022,H208H,Minor Injury Unit or Other,286,NA,z,286,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4911,11,S92000003,S08000022,H210H,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4912,11,S92000003,S08000022,H212H,Emergency Department,631,631,NA,623,623,NA,117,NA,3,NA,509,NA,2,NA,0,NA,1,NA,0,NA,2011-11-01,2011
4913,11,S92000003,S08000022,H214H,Minor Injury Unit or Other,301,NA,z,301,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4914,11,S92000003,S08000022,H215H,Minor Injury Unit or Other,206,NA,z,206,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4915,11,S92000003,S08000022,H217H,Minor Injury Unit or Other,146,NA,z,146,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4916,11,S92000003,S08000022,H219H,Minor Injury Unit or Other,118,NA,z,118,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4917,11,S92000003,S08000022,H224H,Minor Injury Unit or Other,265,NA,z,261,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4918,11,S92000003,S08000022,H227B,Minor Injury Unit or Other,127,NA,z,126,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4919,11,S92000003,S08000032,L106H,Emergency Department,5348,5348,NA,5180,5180,NA,1624,NA,11,NA,3391,NA,199,NA,123,NA,5,NA,0,NA,2011-11-01,2011
4920,11,S92000003,S08000032,L206H,Minor Injury Unit or Other,52,NA,z,52,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4921,11,S92000003,S08000032,L207H,Minor Injury Unit or Other,77,NA,z,77,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4922,11,S92000003,S08000032,L302H,Emergency Department,4461,4461,NA,4167,4167,NA,1215,NA,11,NA,3050,NA,139,NA,46,NA,78,NA,12,NA,2011-11-01,2011
4923,11,S92000003,S08000032,L308H,Emergency Department,5185,5185,NA,5053,5053,NA,1267,NA,9,NA,3595,NA,231,NA,83,NA,2,NA,0,NA,2011-11-01,2011
4924,11,S92000003,S08000024,S102H,Minor Injury Unit or Other,10,NA,z,10,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4925,11,S92000003,S08000024,S108H,Minor Injury Unit or Other,111,NA,z,111,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4926,11,S92000003,S08000024,S116H,Minor Injury Unit or Other,3158,3158,NA,3061,3061,NA,1037,NA,4,NA,2089,NA,28,NA,0,NA,10,NA,7,NA,2011-11-01,2011
4927,11,S92000003,S08000024,S308H,Emergency Department,4248,4248,NA,4047,4047,NA,1152,NA,5,NA,2972,NA,119,NA,0,NA,19,NA,3,NA,2011-11-01,2011
4928,11,S92000003,S08000024,S314H,Emergency Department,9146,9146,NA,8418,8418,NA,2633,NA,29,NA,6115,NA,369,NA,0,NA,73,NA,1,NA,2011-11-01,2011
4929,11,S92000003,S08000024,S319H,Emergency Department,3442,3442,NA,3396,3396,NA,441,NA,1,NA,3000,NA,0,NA,0,NA,1,NA,0,NA,2011-11-01,2011
4930,11,S92000003,S08000025,R103H,Minor Injury Unit or Other,167,167,NA,163,163,NA,3,NA,0,NA,164,NA,0,NA,0,NA,0,NA,0,NA,2011-11-01,2011
4931,11,S92000003,S08000026,Z102H,Emergency Department,631,631,NA,629,629,NA,182,NA,1,NA,418,NA,1,NA,29,NA,0,NA,0,NA,2011-11-01,2011
4932,11,S92000003,S08000030,T101H,Emergency Department,3840,3840,NA,3734,3734,NA,877,NA,15,NA,2844,NA,101,NA,3,NA,2,NA,0,NA,2011-11-01,2011
4933,11,S92000003,S08000030,T202H,Emergency Department,1908,1908,NA,1893,1893,NA,324,NA,0,NA,1295,NA,258,NA,31,NA,0,NA,0,NA,2011-11-01,2011
4934,11,S92000003,S08000030,T205H,Minor Injury Unit or Other,21,21,NA,21,21,NA,0,NA,0,NA,16,NA,5,NA,0,NA,0,NA,0,NA,2011-11-01,2011
4935,11,S92000003,S08000030,T207H,Minor Injury Unit or Other,8,8,NA,8,8,NA,0,NA,0,NA,2,NA,0,NA,6,NA,0,NA,0,NA,2011-11-01,2011
4936,11,S92000003,S08000030,T209H,Minor Injury Unit or Other,254,254,NA,254,254,NA,0,NA,0,NA,235,NA,16,NA,3,NA,0,NA,0,NA,2011-11-01,2011
4937,11,S92000003,S08000030,T304H,Minor Injury Unit or Other,975,975,NA,974,974,NA,0,NA,0,NA,765,NA,172,NA,38,NA,0,NA,0,NA,2011-11-01,2011
4938,11,S92000003,S08000030,T305H,Minor Injury Unit or Other,229,229,NA,229,229,NA,0,NA,0,NA,197,NA,22,NA,10,NA,0,NA,0,NA,2011-11-01,2011
4939,11,S92000003,S08000030,T316H,Minor Injury Unit or Other,174,174,NA,173,173,NA,0,NA,0,NA,127,NA,19,NA,28,NA,0,NA,0,NA,2011-11-01,2011
4940,11,S92000003,S08000030,T319H,Minor Injury Unit or Other,569,569,NA,568,568,NA,0,NA,0,NA,520,NA,39,NA,10,NA,0,NA,0,NA,2011-11-01,2011
4941,11,S92000003,S08000030,T320H,Minor Injury Unit or Other,119,119,NA,119,119,NA,0,NA,0,NA,112,NA,7,NA,0,NA,0,NA,0,NA,2011-11-01,2011
4942,11,S92000003,S08000030,T357C,Minor Injury Unit or Other,518,518,NA,518,518,NA,0,NA,0,NA,422,NA,60,NA,36,NA,0,NA,0,NA,2011-11-01,2011
4943,11,S92000003,S08000028,W106H,Minor Injury Unit or Other,27,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4944,11,S92000003,S08000028,W107H,Emergency Department,514,514,NA,506,506,NA,118,NA,0,NA,374,NA,22,NA,0,NA,0,NA,0,NA,2011-11-01,2011
4945,11,S92000003,S08000028,W108H,Minor Injury Unit or Other,83,NA,z,83,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-11-01,2011
4946,12,S92000003,S08000015,A101H,Minor Injury Unit or Other,182,NA,z,182,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4947,12,S92000003,S08000015,A110H,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4948,12,S92000003,S08000015,A111H,Emergency Department,5566,5566,NA,5376,5376,NA,2390,NA,8,NA,2876,NA,124,NA,168,NA,4,NA,0,NA,2011-12-01,2011
4949,12,S92000003,S08000015,A210H,Emergency Department,3446,3446,NA,3117,3117,NA,1301,NA,6,NA,1992,NA,103,NA,44,NA,23,NA,3,NA,2011-12-01,2011
4950,12,S92000003,S08000015,A216H,Minor Injury Unit or Other,79,NA,z,79,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4951,12,S92000003,S08000016,B103H,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4952,12,S92000003,S08000016,B105H,Minor Injury Unit or Other,103,NA,z,103,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4953,12,S92000003,S08000016,B114H,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4954,12,S92000003,S08000016,B118H,Minor Injury Unit or Other,79,NA,z,79,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4955,12,S92000003,S08000016,B120H,Emergency Department,1810,1810,NA,1766,1766,NA,723,NA,4,NA,756,NA,315,NA,12,NA,0,NA,0,NA,2011-12-01,2011
4956,12,S92000003,S08000017,Y101H,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4957,12,S92000003,S08000017,Y106H,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4958,12,S92000003,S08000017,Y109H,Minor Injury Unit or Other,4,NA,z,4,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4959,12,S92000003,S08000017,Y110H,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4960,12,S92000003,S08000017,Y144H,Emergency Department,849,849,NA,821,821,NA,89,NA,2,NA,733,NA,25,NA,0,NA,3,NA,1,NA,2011-12-01,2011
4961,12,S92000003,S08000017,Y146H,Emergency Department,2519,2519,NA,2414,2414,NA,851,NA,1,NA,1594,NA,73,NA,0,NA,1,NA,0,NA,2011-12-01,2011
4962,12,S92000003,S08000029,F704H,Emergency Department,2488,2488,NA,2208,2208,NA,322,NA,5,NA,1804,NA,168,NA,189,NA,43,NA,4,NA,2011-12-01,2011
4963,12,S92000003,S08000029,F708H,Minor Injury Unit or Other,119,NA,z,119,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4964,12,S92000003,S08000029,F709H,Minor Injury Unit or Other,352,NA,z,352,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4965,12,S92000003,S08000029,F805H,Emergency Department,4147,4147,NA,3320,3320,NA,1039,NA,13,NA,2953,NA,96,NA,46,NA,225,NA,42,NA,2011-12-01,2011
4966,12,S92000003,S08000019,V201H,Minor Injury Unit or Other,985,985,NA,974,974,NA,3,NA,0,NA,697,NA,124,NA,161,NA,0,NA,0,NA,2011-12-01,2011
4967,12,S92000003,S08000019,V217H,Emergency Department,4733,4733,NA,4385,4385,NA,1223,NA,8,NA,2614,NA,394,NA,494,NA,5,NA,0,NA,2011-12-01,2011
4968,12,S92000003,S08000020,N101H,Emergency Department,5474,5474,NA,5190,5190,NA,1476,NA,22,NA,3813,NA,98,NA,65,NA,41,NA,9,NA,2011-12-01,2011
4969,12,S92000003,S08000020,N121H,Emergency Department,1312,1312,NA,1306,1306,NA,497,NA,0,NA,811,NA,1,NA,3,NA,0,NA,0,NA,2011-12-01,2011
4970,12,S92000003,S08000020,N151H,Minor Injury Unit or Other,69,NA,z,69,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4971,12,S92000003,S08000020,N331H,Minor Injury Unit or Other,30,NA,z,30,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4972,12,S92000003,S08000020,N332H,Minor Injury Unit or Other,42,NA,z,42,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4973,12,S92000003,S08000020,N333H,Minor Injury Unit or Other,1133,NA,z,1128,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4974,12,S92000003,S08000020,N334H,Minor Injury Unit or Other,882,NA,z,882,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4975,12,S92000003,S08000020,N335H,Minor Injury Unit or Other,268,NA,z,268,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4976,12,S92000003,S08000020,N336H,Minor Injury Unit or Other,164,NA,z,164,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4977,12,S92000003,S08000020,N337H,Minor Injury Unit or Other,271,NA,z,271,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-12-01,2011
4978,12,S92000003,S08000020,N411H,Emergency Department,1986,1986,NA,1908,1908,NA,505,NA,5,NA,1429,NA,22,NA,25,NA,5,NA,1,NA,2011-12-01,2011
