quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,q,date
Q4,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,150,NA,150,NA,1.6304347826086956,NA,1.6304347826086956,NA,100,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,129,NA,129,NA,1.4175824175824177,NA,1.4175824175824177,NA,100,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,86,NA,77,NA,0.945054945054945,NA,0.8461538461538461,NA,89.53488372093024,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,160,NA,99,NA,1.7391304347826086,NA,1.076086956521739,NA,61.87499999999999,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,262,NA,74,NA,2.847826086956522,NA,0.8043478260869565,NA,28.244274809160306,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,210,NA,67,NA,2.3333333333333335,NA,0.7444444444444445,NA,31.9047619047619,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,F2,NA,Gynaecology,NA,158,NA,116,NA,1.7362637362637363,NA,1.2747252747252746,NA,73.41772151898734,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,133,NA,133,NA,1.4615384615384617,NA,1.4615384615384617,NA,100,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,284,NA,284,NA,3.0869565217391304,NA,3.0869565217391304,NA,100,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,225,NA,225,NA,2.4456521739130435,NA,2.4456521739130435,NA,100,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,128,NA,128,NA,1.4222222222222225,NA,1.4222222222222225,NA,100,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,111,NA,111,NA,1.21978021978022,NA,1.21978021978022,NA,100,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,317,NA,317,NA,3.4456521739130435,NA,3.4456521739130435,NA,100,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,293,NA,293,NA,3.1847826086956523,NA,3.1847826086956523,NA,100,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,85,NA,85,NA,0.9444444444444444,NA,0.9444444444444444,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,124,NA,124,NA,1.362637362637363,NA,1.362637362637363,NA,100,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,86,NA,86,NA,0.9347826086956522,NA,0.9347826086956522,NA,100,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,47,NA,47,NA,0.5108695652173914,NA,0.5108695652173914,NA,100,NA,Q4,2018-10-01
Q1,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,158,NA,158,NA,1.7555555555555555,NA,1.7555555555555555,NA,100,NA,Q1,2019-01-01
Q2,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,179,NA,179,NA,1.967032967032967,NA,1.967032967032967,NA,100,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,147,NA,147,NA,1.5978260869565215,NA,1.5978260869565215,NA,100,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,89,NA,89,NA,0.967391304347826,NA,0.967391304347826,NA,100,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,185,NA,185,NA,2.032967032967033,NA,2.032967032967033,NA,100,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,159,NA,159,NA,1.7472527472527473,NA,1.7472527472527473,NA,100,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,163,NA,163,NA,1.7717391304347827,NA,1.7717391304347827,NA,100,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,165,NA,165,NA,1.7934782608695652,NA,1.7934782608695652,NA,100,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,J4,NA,Haematology,NA,74,NA,74,NA,0.8222222222222222,NA,0.8222222222222222,NA,100,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,J4,NA,Haematology,NA,182,NA,182,NA,2,NA,2,NA,100,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,2,NA,2,NA,0.0217391304347826,NA,0.0217391304347826,NA,100,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,7,NA,7,NA,0.07608695652173914,NA,0.07608695652173914,NA,100,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,38,NA,38,NA,0.4222222222222222,NA,0.4222222222222222,NA,100,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,17,NA,17,NA,0.1868131868131868,NA,0.1868131868131868,NA,100,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,69,NA,69,NA,0.75,NA,0.75,NA,100,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,61,NA,61,NA,0.6630434782608695,NA,0.6630434782608695,NA,100,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,134,NA,134,NA,1.488888888888889,NA,1.488888888888889,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,40,NA,40,NA,0.4395604395604395,NA,0.4395604395604395,NA,100,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,153,NA,147,NA,1.6630434782608696,NA,1.5978260869565215,NA,96.078431372549,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,115,NA,115,NA,1.2637362637362637,NA,1.2637362637362637,NA,100,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,93,NA,91,NA,1.021978021978022,NA,1,NA,97.8494623655914,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,184,NA,184,NA,2,NA,2,NA,100,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,156,NA,153,NA,1.6956521739130437,NA,1.6630434782608696,NA,98.07692307692308,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,90,NA,90,NA,1,NA,1,NA,100,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,G5,NA,Learning Disability,NA,134,NA,78,NA,1.4725274725274726,NA,0.8571428571428571,NA,58.20895522388059,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,2,NA,2,NA,0.0217391304347826,NA,0.0217391304347826,NA,100,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,7,NA,7,NA,0.07608695652173914,NA,0.07608695652173914,NA,100,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,38,NA,38,NA,0.4222222222222222,NA,0.4222222222222222,NA,100,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,17,NA,17,NA,0.1868131868131868,NA,0.1868131868131868,NA,100,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,69,NA,69,NA,0.75,NA,0.75,NA,100,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,61,NA,61,NA,0.6630434782608695,NA,0.6630434782608695,NA,100,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,134,NA,134,NA,1.488888888888889,NA,1.488888888888889,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,40,NA,40,NA,0.4395604395604395,NA,0.4395604395604395,NA,100,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,153,NA,147,NA,1.6630434782608696,NA,1.5978260869565215,NA,96.078431372549,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,115,NA,115,NA,1.2637362637362637,NA,1.2637362637362637,NA,100,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,93,NA,91,NA,1.021978021978022,NA,1,NA,97.8494623655914,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,184,NA,184,NA,2,NA,2,NA,100,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,156,NA,153,NA,1.6956521739130437,NA,1.6630434782608696,NA,98.07692307692308,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,90,NA,90,NA,1,NA,1,NA,100,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,NA,z,Learning Disability Grouping,d,134,NA,78,NA,1.4725274725274726,NA,0.8571428571428571,NA,58.20895522388059,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14795,NA,13855,NA,162.58241758241758,NA,152.25274725274724,NA,93.64650219668806,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14321,NA,12870,NA,155.66304347826087,NA,139.8913043478261,NA,89.86802597583969,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14572,NA,13782,NA,158.3913043478261,NA,149.80434782608697,NA,94.57864397474609,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14643,NA,14306,NA,162.7,NA,158.95555555555555,NA,97.6985590384484,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14266,NA,13498,NA,156.76923076923077,NA,148.32967032967034,NA,94.61657086779756,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14574,NA,13535,NA,158.41304347826087,NA,147.1195652173913,NA,92.87086592562098,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,15115,NA,14615,NA,164.29347826086956,NA,158.8586956521739,NA,96.69202778696658,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,16128,NA,15839,NA,179.2,NA,175.98888888888888,NA,98.20808531746032,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,15325,NA,14814,NA,168.4065934065934,NA,162.7912087912088,NA,96.66557911908646,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14802,NA,13887,NA,160.8913043478261,NA,150.94565217391303,NA,93.81840291852453,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14278,NA,13616,NA,155.19565217391303,NA,148,NA,95.36349628799552,NA,Q4,2018-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,15197,NA,14132,NA,168.85555555555555,NA,157.0222222222222,NA,92.99203790221752,NA,Q1,2019-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14458,NA,12756,NA,158.87912087912088,NA,140.17582417582418,NA,88.22797067367547,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,13892,NA,12409,NA,151,NA,134.8804347826087,NA,89.32479124676071,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,13545,NA,12830,NA,147.22826086956522,NA,139.45652173913044,NA,94.72129937246216,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,15182,NA,12676,NA,166.83516483516485,NA,139.2967032967033,NA,83.49361085495983,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,11971,NA,7867,NA,131.54945054945054,NA,86.45054945054945,NA,65.7171497786317,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,11922,NA,10290,NA,129.58695652173913,NA,111.84782608695652,NA,86.31102164066432,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,12993,NA,11724,NA,141.22826086956522,NA,127.43478260869566,NA,90.23320249365044,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,15231,NA,13667,NA,169.23333333333332,NA,151.85555555555555,NA,89.73146871512049,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,NA,z,Medical Grouping,d,14189,NA,13452,NA,155.92307692307693,NA,147.82417582417582,NA,94.80583550637816,NA,Q2,2021-04-01
Q4,NA,Borders,NA,S08000016,d,AD,NA,Medical Oncology,NA,3,NA,3,NA,0.03260869565217391,NA,0.03260869565217391,NA,100,NA,Q4,2016-10-01
Q3,NA,Borders,NA,S08000016,d,AD,NA,Medical Oncology,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,Q3,2017-07-01
Q1,NA,Borders,NA,S08000016,d,AD,NA,Medical Oncology,NA,11,NA,11,NA,0.12222222222222222,NA,0.12222222222222222,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,AD,NA,Medical Oncology,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,AD,NA,Medical Oncology,NA,3,NA,3,NA,0.03260869565217391,NA,0.03260869565217391,NA,100,NA,Q3,2018-07-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5427,NA,4778,NA,59.637362637362635,NA,52.505494505494504,NA,88.04127510595173,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,6199,NA,5211,NA,67.3804347826087,NA,56.641304347826086,NA,84.06194547507661,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,6341,NA,5139,NA,68.92391304347827,NA,55.858695652173914,NA,81.04399936918468,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5657,NA,5131,NA,62.855555555555554,NA,57.01111111111111,NA,90.70178539862118,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5716,NA,4826,NA,62.81318681318681,NA,53.03296703296704,NA,84.42967109867041,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5733,NA,5088,NA,62.31521739130435,NA,55.30434782608695,NA,88.74934589220302,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5747,NA,4934,NA,62.46739130434783,NA,53.630434782608695,NA,85.85348877675308,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5537,NA,4674,NA,61.522222222222226,NA,51.93333333333333,NA,84.4139425681777,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5486,NA,3684,NA,60.285714285714285,NA,40.48351648351648,NA,67.15275246080932,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5796,NA,4629,NA,63,NA,50.31521739130435,NA,79.86542443064182,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5765,NA,4668,NA,62.66304347826087,NA,50.73913043478261,NA,80.97137901127493,NA,Q4,2018-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5690,NA,4249,NA,63.22222222222222,NA,47.21111111111111,NA,74.67486818980667,NA,Q1,2019-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5693,NA,4025,NA,62.56043956043956,NA,44.23076923076923,NA,70.70086070613034,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,5315,NA,3544,NA,57.77173913043478,NA,38.52173913043478,NA,66.67920978363124,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4509,NA,3447,NA,49.01086956521739,NA,37.46739130434783,NA,76.44710578842316,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4352,NA,3438,NA,47.824175824175825,NA,37.78021978021978,NA,78.99816176470588,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4376,NA,3133,NA,48.08791208791209,NA,34.42857142857143,NA,71.59506398537478,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4331,NA,3608,NA,47.07608695652174,NA,39.21739130434783,NA,83.30639575155853,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4352,NA,3071,NA,47.30434782608695,NA,33.380434782608695,NA,70.56525735294117,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4320,NA,2873,NA,48,NA,31.92222222222222,NA,66.50462962962963,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,NA,z,Mental Health Grouping,d,4330,NA,3258,NA,47.582417582417584,NA,35.8021978021978,NA,75.24249422632793,NA,Q2,2021-04-01
Q3,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,5,NA,5,NA,0.05434782608695652,NA,0.05434782608695652,NA,100,NA,Q3,2016-07-01
Q1,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,16,NA,16,NA,0.17777777777777778,NA,0.17777777777777778,NA,100,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,7,NA,7,NA,0.07692307692307693,NA,0.07692307692307693,NA,100,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,29,NA,29,NA,0.31521739130434784,NA,0.31521739130434784,NA,100,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,59,NA,59,NA,0.6413043478260869,NA,0.6413043478260869,NA,100,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,36,NA,36,NA,0.4,NA,0.4,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,61,NA,61,NA,0.6703296703296703,NA,0.6703296703296703,NA,100,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,14,NA,14,NA,0.15217391304347827,NA,0.15217391304347827,NA,100,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,44,NA,44,NA,0.4782608695652174,NA,0.4782608695652174,NA,100,NA,Q4,2018-10-01
Q1,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,10,NA,10,NA,0.1111111111111111,NA,0.1111111111111111,NA,100,NA,Q1,2019-01-01
Q2,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,14,NA,14,NA,0.15384615384615383,NA,0.15384615384615383,NA,100,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,18,NA,18,NA,0.1956521739130435,NA,0.1956521739130435,NA,100,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,13,NA,13,NA,0.14130434782608697,NA,0.14130434782608697,NA,100,NA,Q4,2019-10-01
Q1,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,14,NA,14,NA,0.15384615384615383,NA,0.15384615384615383,NA,100,NA,Q1,2020-01-01
Q2,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,10,NA,10,NA,0.10989010989010987,NA,0.10989010989010987,NA,100,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,11,NA,11,NA,0.11956521739130437,NA,0.11956521739130437,NA,100,NA,Q3,2020-07-01
Q4,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,15,NA,15,NA,0.16304347826086957,NA,0.16304347826086957,NA,100,NA,Q4,2020-10-01
Q1,NA,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,18,NA,18,NA,0.2,NA,0.2,NA,100,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,T2,NA,Midwifery,NA,31,NA,31,NA,0.34065934065934067,NA,0.34065934065934067,NA,100,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,42,NA,42,NA,0.4615384615384616,NA,0.4615384615384616,NA,100,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,9,NA,9,NA,0.09782608695652174,NA,0.09782608695652174,NA,100,NA,Q3,2016-07-01
Q1,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,13,NA,13,NA,0.14444444444444443,NA,0.14444444444444443,NA,100,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,106,NA,106,NA,1.164835164835165,NA,1.164835164835165,NA,100,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,213,NA,213,NA,2.3152173913043477,NA,2.3152173913043477,NA,100,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,154,NA,154,NA,1.673913043478261,NA,1.673913043478261,NA,100,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,88,NA,88,NA,0.9777777777777776,NA,0.9777777777777776,NA,100,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,134,NA,134,NA,1.4725274725274726,NA,1.4725274725274726,NA,100,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,82,NA,82,NA,0.8913043478260869,NA,0.8913043478260869,NA,100,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,82,NA,82,NA,0.8913043478260869,NA,0.8913043478260869,NA,100,NA,Q4,2018-10-01
Q1,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,13,NA,13,NA,0.14444444444444443,NA,0.14444444444444443,NA,100,NA,Q1,2019-01-01
Q2,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,34,NA,34,NA,0.3736263736263736,NA,0.3736263736263736,NA,100,NA,Q2,2019-04-01
Q3,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,93,NA,93,NA,1.0108695652173914,NA,1.0108695652173914,NA,100,NA,Q3,2019-07-01
Q4,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,27,NA,27,NA,0.29347826086956524,NA,0.29347826086956524,NA,100,NA,Q4,2019-10-01
Q2,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,108,NA,108,NA,1.1868131868131868,NA,1.1868131868131868,NA,100,NA,Q2,2020-04-01
Q3,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,37,NA,37,NA,0.4021739130434782,NA,0.4021739130434782,NA,100,NA,Q3,2020-07-01
Q1,NA,Borders,NA,S08000016,d,AH,NA,Neurology,NA,13,NA,13,NA,0.14444444444444443,NA,0.14444444444444443,NA,100,NA,Q1,2021-01-01
Q2,p,Borders,NA,S08000016,d,AH,NA,Neurology,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA,Q2,2021-04-01
Q2,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1357,NA,738,NA,14.912087912087912,NA,8.10989010989011,NA,54.38467207074429,NA,Q2,2016-04-01
Q3,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1215,NA,725,NA,13.206521739130435,NA,7.880434782608695,NA,59.67078189300411,NA,Q3,2016-07-01
Q4,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1221,NA,635,NA,13.271739130434783,NA,6.9021739130434785,NA,52.006552006552006,NA,Q4,2016-10-01
Q1,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1125,NA,629,NA,12.5,NA,6.988888888888889,NA,55.91111111111111,NA,Q1,2017-01-01
Q2,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1243,NA,628,NA,13.65934065934066,NA,6.9010989010989015,NA,50.5229283990346,NA,Q2,2017-04-01
Q3,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1191,NA,717,NA,12.945652173913045,NA,7.793478260869565,NA,60.20151133501261,NA,Q3,2017-07-01
Q4,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1177,NA,707,NA,12.793478260869565,NA,7.684782608695652,NA,60.06796941376381,NA,Q4,2017-10-01
Q1,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1191,NA,615,NA,13.233333333333333,NA,6.833333333333333,NA,51.63727959697732,NA,Q1,2018-01-01
Q2,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1177,NA,664,NA,12.934065934065934,NA,7.296703296703296,NA,56.41461342395922,NA,Q2,2018-04-01
Q3,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,972,NA,794,NA,10.565217391304348,NA,8.630434782608695,NA,81.6872427983539,NA,Q3,2018-07-01
Q4,NA,Borders,NA,S08000016,d,F3,NA,Obstetrics,NA,1298,NA,536,NA,14.108695652173912,NA,5.826086956521739,NA,41.29429892141757,NA,Q4,2018-10-01
