date,quarter,hb,admission_type,specialty,specialty_name,episodes,length_of_episode,average_length_of_episode,spells,length_of_spell,average_length_of_spell
2018-07-01,Q3,Lothian,Transfers,A8,Endocrinology & Diabetes,107,486,4.54205607476636,0,0,NA
2018-10-01,Q4,Lothian,Transfers,A8,Endocrinology & Diabetes,92,400,4.34782608695652,0,0,NA
2019-01-01,Q1,Lothian,Transfers,A8,Endocrinology & Diabetes,89,502,5.64044943820225,0,0,NA
2019-04-01,Q2,Lothian,Transfers,A8,Endocrinology & Diabetes,74,453,6.12162162162162,0,0,NA
2019-07-01,Q3,Lothian,Transfers,A8,Endocrinology & Diabetes,74,332,4.48648648648649,0,0,NA
2019-10-01,Q4,Lothian,Transfers,A8,Endocrinology & Diabetes,135,681,5.04444444444444,0,0,NA
2020-01-01,Q1,Lothian,Transfers,A8,Endocrinology & Diabetes,109,608,5.57798165137615,0,0,NA
2020-04-01,Q2,Lothian,Transfers,A8,Endocrinology & Diabetes,45,181,4.02222222222222,0,0,NA
2020-07-01,Q3,Lothian,Transfers,A8,Endocrinology & Diabetes,101,537,5.31683168316832,0,0,NA
2020-10-01,Q4,Lothian,Transfers,A8,Endocrinology & Diabetes,116,607,5.23275862068965,0,0,NA
2021-01-01,Q1,Lothian,Transfers,A8,Endocrinology & Diabetes,133,817,6.14285714285714,0,0,NA
2021-04-01,Q2,Lothian,Transfers,A8,Endocrinology & Diabetes,109,435,3.99082568807339,0,0,NA
2016-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,627,3434,5.47687400318979,0,0,NA
2016-07-01,Q3,Lothian,Transfers,A9,Gastroenterology,611,3158,5.16857610474632,0,0,NA
2016-10-01,Q4,Lothian,Transfers,A9,Gastroenterology,642,3241,5.04828660436137,0,0,NA
2017-01-01,Q1,Lothian,Transfers,A9,Gastroenterology,606,2672,4.40924092409241,0,0,NA
2017-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,633,2815,4.44707740916272,0,0,NA
2017-07-01,Q3,Lothian,Transfers,A9,Gastroenterology,603,2514,4.16915422885572,0,0,NA
2017-10-01,Q4,Lothian,Transfers,A9,Gastroenterology,650,2629,4.04461538461538,0,0,NA
2018-01-01,Q1,Lothian,Transfers,A9,Gastroenterology,643,2649,4.11975116640746,0,0,NA
2018-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,618,3611,5.84304207119741,0,0,NA
2018-07-01,Q3,Lothian,Transfers,A9,Gastroenterology,615,2927,4.75934959349594,0,0,NA
2018-10-01,Q4,Lothian,Transfers,A9,Gastroenterology,613,2750,4.48613376835237,0,0,NA
2019-01-01,Q1,Lothian,Transfers,A9,Gastroenterology,567,2721,4.7989417989418,0,0,NA
2019-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,681,2987,4.38619676945668,0,0,NA
2019-07-01,Q3,Lothian,Transfers,A9,Gastroenterology,510,2732,5.35686274509804,0,0,NA
2019-10-01,Q4,Lothian,Transfers,A9,Gastroenterology,672,3359,4.9985119047619,0,0,NA
2020-01-01,Q1,Lothian,Transfers,A9,Gastroenterology,579,2911,5.02763385146805,0,0,NA
2020-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,377,2206,5.85145888594164,0,0,NA
2020-07-01,Q3,Lothian,Transfers,A9,Gastroenterology,420,2443,5.81666666666667,0,0,NA
2020-10-01,Q4,Lothian,Transfers,A9,Gastroenterology,492,3231,6.56707317073171,0,0,NA
2021-01-01,Q1,Lothian,Transfers,A9,Gastroenterology,474,3022,6.37552742616034,0,0,NA
2021-04-01,Q2,Lothian,Transfers,A9,Gastroenterology,699,3476,4.97281831187411,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,2196,41428,18.8652094717668,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AB,Geriatric Medicine,2130,39513,18.5507042253521,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AB,Geriatric Medicine,2456,47573,19.3701140065147,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AB,Geriatric Medicine,2674,46115,17.2456993268512,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,2688,42968,15.985119047619,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AB,Geriatric Medicine,2607,37429,14.3571154583813,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AB,Geriatric Medicine,2626,36949,14.0704493526276,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AB,Geriatric Medicine,2735,33940,12.4095063985375,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,2350,34501,14.6812765957447,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AB,Geriatric Medicine,2256,32318,14.3253546099291,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AB,Geriatric Medicine,2344,34565,14.7461604095563,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AB,Geriatric Medicine,2546,33425,13.1284367635507,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,2493,34783,13.9522663457681,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AB,Geriatric Medicine,2634,32625,12.3861047835991,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AB,Geriatric Medicine,2808,31971,11.3856837606838,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AB,Geriatric Medicine,3198,39191,12.254846779237,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,2542,19314,7.59795436664044,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AB,Geriatric Medicine,2555,23162,9.06536203522505,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AB,Geriatric Medicine,2936,30395,10.3525204359673,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AB,Geriatric Medicine,2852,32773,11.4912342215989,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AB,Geriatric Medicine,3137,31030,9.89161619381575,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,44,542,12.3181818181818,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AD,Medical Oncology,33,287,8.6969696969697,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AD,Medical Oncology,35,358,10.2285714285714,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AD,Medical Oncology,42,233,5.54761904761905,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,43,264,6.13953488372093,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AD,Medical Oncology,49,377,7.69387755102041,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AD,Medical Oncology,38,201,5.28947368421053,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AD,Medical Oncology,41,260,6.34146341463415,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,45,351,7.8,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AD,Medical Oncology,43,442,10.2790697674419,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AD,Medical Oncology,67,529,7.8955223880597,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AD,Medical Oncology,35,233,6.65714285714286,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,64,387,6.046875,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AD,Medical Oncology,46,373,8.10869565217391,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AD,Medical Oncology,52,670,12.8846153846154,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AD,Medical Oncology,76,632,8.31578947368421,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,137,650,4.74452554744526,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AD,Medical Oncology,142,941,6.62676056338028,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AD,Medical Oncology,140,857,6.12142857142857,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AD,Medical Oncology,108,619,5.73148148148148,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AD,Medical Oncology,76,537,7.06578947368421,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,195,958,4.91282051282051,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AG,Renal Medicine,281,1186,4.22064056939502,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AG,Renal Medicine,283,1146,4.04946996466431,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AG,Renal Medicine,313,1271,4.06070287539936,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,287,1377,4.79790940766551,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AG,Renal Medicine,271,1138,4.19926199261993,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AG,Renal Medicine,255,1147,4.49803921568627,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AG,Renal Medicine,310,1320,4.25806451612903,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,307,1249,4.06840390879479,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AG,Renal Medicine,341,1467,4.30205278592375,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AG,Renal Medicine,349,1312,3.75931232091691,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AG,Renal Medicine,297,1193,4.01683501683502,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,343,1218,3.55102040816327,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AG,Renal Medicine,356,1238,3.47752808988764,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AG,Renal Medicine,305,1196,3.92131147540984,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AG,Renal Medicine,301,1245,4.13621262458472,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,269,1102,4.09665427509294,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AG,Renal Medicine,296,1067,3.60472972972973,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AG,Renal Medicine,239,1002,4.19246861924686,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AG,Renal Medicine,266,1086,4.08270676691729,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AG,Renal Medicine,300,1073,3.57666666666667,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AH,Neurology,64,966,15.09375,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AH,Neurology,57,1011,17.7368421052632,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AH,Neurology,60,609,10.15,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AH,Neurology,58,586,10.1034482758621,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AH,Neurology,98,1081,11.030612244898,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AH,Neurology,73,1155,15.8219178082192,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AH,Neurology,74,636,8.5945945945946,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AH,Neurology,92,1012,11,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AH,Neurology,102,1064,10.4313725490196,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AH,Neurology,67,813,12.134328358209,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AH,Neurology,60,803,13.383333333333301,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AH,Neurology,82,1084,13.219512195122,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AH,Neurology,51,757,14.843137254902,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AH,Neurology,56,640,11.4285714285714,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AH,Neurology,73,684,9.36986301369863,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AH,Neurology,59,842,14.271186440678,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AH,Neurology,34,235,6.91176470588235,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AH,Neurology,48,658,13.7083333333333,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AH,Neurology,79,700,8.86075949367089,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AH,Neurology,67,785,11.7164179104478,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AH,Neurology,67,843,12.5820895522388,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AM,Palliative Medicine,0,8,NA,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AM,Palliative Medicine,5,75,15,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AM,Palliative Medicine,30,770,25.6666666666667,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AM,Palliative Medicine,30,613,20.4333333333333,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AM,Palliative Medicine,30,478,15.9333333333333,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AM,Palliative Medicine,25,446,17.84,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AM,Palliative Medicine,30,560,18.6666666666667,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,67,3711,55.3880597014925,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AP,Rehabilitation Medicine,93,5895,63.3870967741936,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AP,Rehabilitation Medicine,90,5570,61.8888888888889,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AP,Rehabilitation Medicine,90,5211,57.9,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,83,5707,68.7590361445783,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AP,Rehabilitation Medicine,84,4308,51.2857142857143,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AP,Rehabilitation Medicine,78,4145,53.1410256410256,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AP,Rehabilitation Medicine,72,4665,64.7916666666667,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,93,5607,60.2903225806452,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AP,Rehabilitation Medicine,66,4056,61.4545454545455,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AP,Rehabilitation Medicine,85,6134,72.164705882353,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AP,Rehabilitation Medicine,57,3621,63.5263157894737,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,71,4639,65.3380281690141,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AP,Rehabilitation Medicine,65,4454,68.5230769230769,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AP,Rehabilitation Medicine,92,4879,53.0326086956522,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AP,Rehabilitation Medicine,80,4795,59.9375,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,78,4775,61.2179487179487,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AP,Rehabilitation Medicine,71,4764,67.0985915492958,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AP,Rehabilitation Medicine,68,4227,62.1617647058824,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AP,Rehabilitation Medicine,65,3187,49.0307692307692,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AP,Rehabilitation Medicine,74,4394,59.3783783783784,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,852,6223,7.30399061032864,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AQ,Respiratory Medicine,1004,6361,6.33565737051793,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AQ,Respiratory Medicine,1122,6836,6.09269162210339,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AQ,Respiratory Medicine,1184,6076,5.13175675675676,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,1197,6418,5.36173767752715,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AQ,Respiratory Medicine,1084,6338,5.84686346863469,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AQ,Respiratory Medicine,1172,6110,5.21331058020478,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AQ,Respiratory Medicine,1235,6430,5.20647773279352,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,957,5447,5.69174503657262,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AQ,Respiratory Medicine,964,5073,5.26244813278008,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AQ,Respiratory Medicine,1031,5493,5.3278370514064,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AQ,Respiratory Medicine,1100,5643,5.13,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,964,5413,5.61514522821577,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AQ,Respiratory Medicine,834,4772,5.72182254196643,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AQ,Respiratory Medicine,991,5206,5.25327951564077,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AQ,Respiratory Medicine,1119,5842,5.2207327971403,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,1094,4200,3.8391224862888498,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AQ,Respiratory Medicine,1081,4724,4.37002775208141,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AQ,Respiratory Medicine,1121,5201,4.63960749330955,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AQ,Respiratory Medicine,1121,6299,5.61909009812667,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AQ,Respiratory Medicine,1248,5227,4.18830128205128,0,0,NA
2016-04-01,Q2,Lothian,Transfers,AR,Rheumatology,20,225,11.25,0,0,NA
2016-07-01,Q3,Lothian,Transfers,AR,Rheumatology,10,75,7.5,0,0,NA
2016-10-01,Q4,Lothian,Transfers,AR,Rheumatology,14,97,6.92857142857143,0,0,NA
2017-01-01,Q1,Lothian,Transfers,AR,Rheumatology,16,137,8.5625,0,0,NA
2017-04-01,Q2,Lothian,Transfers,AR,Rheumatology,11,218,19.8181818181818,0,0,NA
2017-07-01,Q3,Lothian,Transfers,AR,Rheumatology,22,191,8.68181818181818,0,0,NA
2017-10-01,Q4,Lothian,Transfers,AR,Rheumatology,19,249,13.1052631578947,0,0,NA
2018-01-01,Q1,Lothian,Transfers,AR,Rheumatology,13,94,7.23076923076923,0,0,NA
2018-04-01,Q2,Lothian,Transfers,AR,Rheumatology,14,72,5.14285714285714,0,0,NA
2018-07-01,Q3,Lothian,Transfers,AR,Rheumatology,22,340,15.4545454545455,0,0,NA
2018-10-01,Q4,Lothian,Transfers,AR,Rheumatology,25,299,11.96,0,0,NA
2019-01-01,Q1,Lothian,Transfers,AR,Rheumatology,13,155,11.9230769230769,0,0,NA
2019-04-01,Q2,Lothian,Transfers,AR,Rheumatology,16,159,9.9375,0,0,NA
2019-07-01,Q3,Lothian,Transfers,AR,Rheumatology,11,52,4.72727272727273,0,0,NA
2019-10-01,Q4,Lothian,Transfers,AR,Rheumatology,21,225,10.7142857142857,0,0,NA
2020-01-01,Q1,Lothian,Transfers,AR,Rheumatology,10,55,5.5,0,0,NA
2020-04-01,Q2,Lothian,Transfers,AR,Rheumatology,67,618,9.22388059701493,0,0,NA
2020-07-01,Q3,Lothian,Transfers,AR,Rheumatology,5,50,10,0,0,NA
2020-10-01,Q4,Lothian,Transfers,AR,Rheumatology,12,105,8.75,0,0,NA
2021-01-01,Q1,Lothian,Transfers,AR,Rheumatology,20,115,5.75,0,0,NA
2021-04-01,Q2,Lothian,Transfers,AR,Rheumatology,15,153,10.2,0,0,NA
2016-04-01,Q2,Lothian,Transfers,C1,General Surgery,1549,8333,5.37959974176888,0,0,NA
2016-07-01,Q3,Lothian,Transfers,C1,General Surgery,1606,8564,5.33250311332503,0,0,NA
2016-10-01,Q4,Lothian,Transfers,C1,General Surgery,1631,8321,5.1017780502759,0,0,NA
2017-01-01,Q1,Lothian,Transfers,C1,General Surgery,1633,7647,4.68279240661359,0,0,NA
2017-04-01,Q2,Lothian,Transfers,C1,General Surgery,1730,9127,5.2757225433526,0,0,NA
2017-07-01,Q3,Lothian,Transfers,C1,General Surgery,1659,8081,4.8710066305003,0,0,NA
2017-10-01,Q4,Lothian,Transfers,C1,General Surgery,1629,7450,4.57335788827501,0,0,NA
2018-01-01,Q1,Lothian,Transfers,C1,General Surgery,1618,8012,4.95179233621755,0,0,NA
2018-04-01,Q2,Lothian,Transfers,C1,General Surgery,1686,7847,4.65421115065243,0,0,NA
2018-07-01,Q3,Lothian,Transfers,C1,General Surgery,1644,7723,4.69768856447689,0,0,NA
2018-10-01,Q4,Lothian,Transfers,C1,General Surgery,1757,8506,4.84120660216278,0,0,NA
2019-01-01,Q1,Lothian,Transfers,C1,General Surgery,1638,7655,4.67338217338217,0,0,NA
2019-04-01,Q2,Lothian,Transfers,C1,General Surgery,1717,8499,4.94991263832266,0,0,NA
2019-07-01,Q3,Lothian,Transfers,C1,General Surgery,1711,7912,4.62419637638808,0,0,NA
2019-10-01,Q4,Lothian,Transfers,C1,General Surgery,1748,8190,4.68535469107552,0,0,NA
2020-01-01,Q1,Lothian,Transfers,C1,General Surgery,1657,8977,5.4176222088111,0,0,NA
2020-04-01,Q2,Lothian,Transfers,C1,General Surgery,1302,5496,4.22119815668203,0,0,NA
2020-07-01,Q3,Lothian,Transfers,C1,General Surgery,1714,7675,4.47782963827305,0,0,NA
2020-10-01,Q4,Lothian,Transfers,C1,General Surgery,1653,7761,4.6950998185118,0,0,NA
2021-01-01,Q1,Lothian,Transfers,C1,General Surgery,1417,7546,5.32533521524347,0,0,NA
2021-04-01,Q2,Lothian,Transfers,C1,General Surgery,1628,7311,4.49078624078624,0,0,NA
2016-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,802,2851,3.55486284289277,0,0,NA
2016-07-01,Q3,Lothian,Transfers,C3,Anaesthetics,765,3024,3.95294117647059,0,0,NA
2016-10-01,Q4,Lothian,Transfers,C3,Anaesthetics,809,3266,4.03708281829419,0,0,NA
2017-01-01,Q1,Lothian,Transfers,C3,Anaesthetics,806,3130,3.8833746898263,0,0,NA
2017-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,826,2914,3.52784503631961,0,0,NA
2017-07-01,Q3,Lothian,Transfers,C3,Anaesthetics,778,2845,3.65681233933162,0,0,NA
2017-10-01,Q4,Lothian,Transfers,C3,Anaesthetics,798,2959,3.70802005012531,0,0,NA
2018-01-01,Q1,Lothian,Transfers,C3,Anaesthetics,776,3037,3.91365979381443,0,0,NA
2018-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,761,2655,3.48883048620237,0,0,NA
2018-07-01,Q3,Lothian,Transfers,C3,Anaesthetics,781,2687,3.4404609475032,0,0,NA
2018-10-01,Q4,Lothian,Transfers,C3,Anaesthetics,765,2599,3.39738562091503,0,0,NA
2019-01-01,Q1,Lothian,Transfers,C3,Anaesthetics,781,2964,3.79513444302177,0,0,NA
2019-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,793,2958,3.73013871374527,0,0,NA
2019-07-01,Q3,Lothian,Transfers,C3,Anaesthetics,788,3237,4.10786802030457,0,0,NA
2019-10-01,Q4,Lothian,Transfers,C3,Anaesthetics,786,3078,3.91603053435115,0,0,NA
2020-01-01,Q1,Lothian,Transfers,C3,Anaesthetics,714,2815,3.94257703081233,0,0,NA
2020-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,576,2906,5.04513888888889,0,0,NA
2020-07-01,Q3,Lothian,Transfers,C3,Anaesthetics,805,2795,3.47204968944099,0,0,NA
2020-10-01,Q4,Lothian,Transfers,C3,Anaesthetics,756,3056,4.04232804232804,0,0,NA
2021-01-01,Q1,Lothian,Transfers,C3,Anaesthetics,702,2898,4.12820512820513,0,0,NA
2021-04-01,Q2,Lothian,Transfers,C3,Anaesthetics,738,2708,3.66937669376694,0,0,NA
2016-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,1052,3338,3.17300380228137,0,0,NA
2016-07-01,Q3,Lothian,Transfers,C4,Cardiothoracic Surgery,1097,3454,3.1485870556062,0,0,NA
2016-10-01,Q4,Lothian,Transfers,C4,Cardiothoracic Surgery,1060,3364,3.17358490566038,0,0,NA
2017-01-01,Q1,Lothian,Transfers,C4,Cardiothoracic Surgery,1062,3581,3.37193973634652,0,0,NA
2017-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,1068,3457,3.23689138576779,0,0,NA
2017-07-01,Q3,Lothian,Transfers,C4,Cardiothoracic Surgery,1116,3470,3.10931899641577,0,0,NA
2017-10-01,Q4,Lothian,Transfers,C4,Cardiothoracic Surgery,1056,3547,3.35890151515152,0,0,NA
2018-01-01,Q1,Lothian,Transfers,C4,Cardiothoracic Surgery,978,3197,3.26891615541922,0,0,NA
2018-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,1066,3432,3.21951219512195,0,0,NA
2018-07-01,Q3,Lothian,Transfers,C4,Cardiothoracic Surgery,1071,3333,3.11204481792717,0,0,NA
2018-10-01,Q4,Lothian,Transfers,C4,Cardiothoracic Surgery,1082,3613,3.33918669131238,0,0,NA
2019-01-01,Q1,Lothian,Transfers,C4,Cardiothoracic Surgery,1073,3364,3.13513513513514,0,0,NA
2019-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,1099,3328,3.02820746132848,0,0,NA
2019-07-01,Q3,Lothian,Transfers,C4,Cardiothoracic Surgery,984,3340,3.39430894308943,0,0,NA
2019-10-01,Q4,Lothian,Transfers,C4,Cardiothoracic Surgery,1115,3521,3.15784753363229,0,0,NA
2020-01-01,Q1,Lothian,Transfers,C4,Cardiothoracic Surgery,1008,3445,3.41765873015873,0,0,NA
2020-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,657,2137,3.25266362252664,0,0,NA
2020-07-01,Q3,Lothian,Transfers,C4,Cardiothoracic Surgery,969,3118,3.21775025799794,0,0,NA
2020-10-01,Q4,Lothian,Transfers,C4,Cardiothoracic Surgery,1024,3584,3.5,0,0,NA
2021-01-01,Q1,Lothian,Transfers,C4,Cardiothoracic Surgery,939,3007,3.20234291799787,0,0,NA
2021-04-01,Q2,Lothian,Transfers,C4,Cardiothoracic Surgery,994,3447,3.46780684104628,0,0,NA
2016-04-01,Q2,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",37,230,6.21621621621622,0,0,NA
2016-07-01,Q3,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",52,175,3.36538461538462,0,0,NA
2016-10-01,Q4,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",60,440,7.33333333333333,0,0,NA
2017-01-01,Q1,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",32,330,10.3125,0,0,NA
2017-04-01,Q2,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",47,190,4.04255319148936,0,0,NA
2017-07-01,Q3,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",66,482,7.3030303030303,0,0,NA
2017-10-01,Q4,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",47,428,9.1063829787234,0,0,NA
2018-01-01,Q1,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",58,347,5.98275862068965,0,0,NA
2018-04-01,Q2,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",55,308,5.6,0,0,NA
2018-07-01,Q3,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",30,339,11.3,0,0,NA
2018-10-01,Q4,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",47,233,4.95744680851064,0,0,NA
2019-01-01,Q1,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",38,294,7.73684210526316,0,0,NA
2019-04-01,Q2,Lothian,Transfers,C5,"Ear, Nose & Throat (ENT)",48,335,6.97916666666667,0,0,NA
