date,quarter,hb,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2016-07-01,Q3,Ayrshire & Arran,Renal Medicine,1082,1039,11.76086956521739,11.293478260869565,96.02587800369685
2016-10-01,Q4,Ayrshire & Arran,Renal Medicine,1122,1093,12.195652173913045,11.880434782608695,97.41532976827094
2017-01-01,Q1,Ayrshire & Arran,Renal Medicine,1129,1099,12.544444444444444,12.21111111111111,97.34278122232062
2017-04-01,Q2,Ayrshire & Arran,Renal Medicine,1096,1060,12.043956043956044,11.648351648351648,96.71532846715328
2017-07-01,Q3,Ayrshire & Arran,Renal Medicine,1116,1092,12.130434782608695,11.869565217391305,97.8494623655914
2017-10-01,Q4,Ayrshire & Arran,Renal Medicine,1104,1071,12,11.641304347826088,97.0108695652174
2018-01-01,Q1,Ayrshire & Arran,Renal Medicine,1069,1054,11.877777777777778,11.71111111111111,98.59681945743684
2018-04-01,Q2,Ayrshire & Arran,Renal Medicine,1095,1063,12.032967032967033,11.68131868131868,97.07762557077623
2018-07-01,Q3,Ayrshire & Arran,Renal Medicine,1099,1067,11.945652173913045,11.597826086956522,97.08826205641492
2018-10-01,Q4,Ayrshire & Arran,Renal Medicine,1110,1086,12.065217391304348,11.804347826086955,97.83783783783784
2019-01-01,Q1,Ayrshire & Arran,Renal Medicine,1074,1053,11.933333333333334,11.7,98.04469273743015
2019-04-01,Q2,Ayrshire & Arran,Renal Medicine,1112,1089,12.21978021978022,11.967032967032967,97.931654676259
2019-07-01,Q3,Ayrshire & Arran,Renal Medicine,1110,1072,12.065217391304348,11.652173913043478,96.57657657657658
2019-10-01,Q4,Ayrshire & Arran,Renal Medicine,1114,1096,12.108695652173912,11.91304347826087,98.38420107719928
2020-01-01,Q1,Ayrshire & Arran,Renal Medicine,1120,1064,12.307692307692308,11.692307692307692,95
2020-04-01,Q2,Ayrshire & Arran,Renal Medicine,1103,915,12.12087912087912,10.054945054945057,82.95557570262919
2020-07-01,Q3,Ayrshire & Arran,Renal Medicine,1105,1003,12.01086956521739,10.902173913043478,90.76923076923076
2020-10-01,Q4,Ayrshire & Arran,Renal Medicine,1075,920,11.684782608695652,10,85.5813953488372
2021-01-01,Q1,Ayrshire & Arran,Renal Medicine,1081,984,12.011111111111113,10.933333333333334,91.0268270120259
2021-04-01,Q2,Ayrshire & Arran,Renal Medicine,1087,1056,11.945054945054943,11.604395604395604,97.14811407543698
2016-04-01,Q2,Ayrshire & Arran,Respiratory Medicine,707,707,7.769230769230769,7.769230769230769,100
2016-07-01,Q3,Ayrshire & Arran,Respiratory Medicine,1039,1039,11.293478260869565,11.293478260869565,100
2016-10-01,Q4,Ayrshire & Arran,Respiratory Medicine,513,513,5.576086956521739,5.576086956521739,100
2017-01-01,Q1,Ayrshire & Arran,Respiratory Medicine,493,493,5.477777777777778,5.477777777777778,100
2017-04-01,Q2,Ayrshire & Arran,Respiratory Medicine,460,460,5.054945054945055,5.054945054945055,100
2017-07-01,Q3,Ayrshire & Arran,Respiratory Medicine,1,1,0.0108695652173913,0.0108695652173913,100
2018-01-01,Q1,Ayrshire & Arran,Respiratory Medicine,2,2,0.02222222222222222,0.02222222222222222,100
2018-04-01,Q2,Ayrshire & Arran,Respiratory Medicine,2,2,0.02197802197802198,0.02197802197802198,100
2018-07-01,Q3,Ayrshire & Arran,Respiratory Medicine,1,1,0.0108695652173913,0.0108695652173913,100
2019-01-01,Q1,Ayrshire & Arran,Respiratory Medicine,3,3,0.03333333333333333,0.03333333333333333,100
2021-04-01,Q2,Ayrshire & Arran,Respiratory Medicine,2,2,0.02197802197802198,0.02197802197802198,100
2016-04-01,Q2,Ayrshire & Arran,Rheumatology,93,93,1.021978021978022,1.021978021978022,100
2016-07-01,Q3,Ayrshire & Arran,Rheumatology,158,158,1.7173913043478262,1.7173913043478262,100
2016-10-01,Q4,Ayrshire & Arran,Rheumatology,20,20,0.21739130434782608,0.21739130434782608,100
2017-01-01,Q1,Ayrshire & Arran,Rheumatology,54,54,0.6,0.6,100
2017-04-01,Q2,Ayrshire & Arran,Rheumatology,29,29,0.31868131868131866,0.31868131868131866,100
2020-01-01,Q1,Ayrshire & Arran,Rheumatology,2,2,0.02197802197802198,0.02197802197802198,100
2016-04-01,Q2,Ayrshire & Arran,Surgery Grouping,23770,20487,261.2087912087912,225.13186813186817,86.18847286495584
2016-07-01,Q3,Ayrshire & Arran,Surgery Grouping,23531,20205,255.7717391304348,219.6195652173913,85.86545408184948
2016-10-01,Q4,Ayrshire & Arran,Surgery Grouping,23340,20295,253.69565217391303,220.59782608695653,86.95372750642674
2017-01-01,Q1,Ayrshire & Arran,Surgery Grouping,22376,19483,248.62222222222223,216.4777777777778,87.0709688952449
2017-04-01,Q2,Ayrshire & Arran,Surgery Grouping,23821,19442,261.7692307692308,213.64835164835165,81.61706057680198
2017-07-01,Q3,Ayrshire & Arran,Surgery Grouping,24437,20868,265.6195652173913,226.82608695652175,85.39509759790482
2017-10-01,Q4,Ayrshire & Arran,Surgery Grouping,24023,20877,261.1195652173913,226.92391304347825,86.90421679224076
2018-01-01,Q1,Ayrshire & Arran,Surgery Grouping,22849,20201,253.87777777777777,224.45555555555555,88.41087137292661
2018-04-01,Q2,Ayrshire & Arran,Surgery Grouping,23046,19416,253.25274725274724,213.36263736263737,84.2488935173132
2018-07-01,Q3,Ayrshire & Arran,Surgery Grouping,23302,20078,253.2826086956522,218.2391304347826,86.16427774439961
2018-10-01,Q4,Ayrshire & Arran,Surgery Grouping,22399,19004,243.4673913043478,206.56521739130432,84.84307335148891
2019-01-01,Q1,Ayrshire & Arran,Surgery Grouping,21785,19405,242.05555555555551,215.61111111111111,89.07505164103742
2019-04-01,Q2,Ayrshire & Arran,Surgery Grouping,22457,19618,246.78021978021977,215.5824175824176,87.35806207418622
2019-07-01,Q3,Ayrshire & Arran,Surgery Grouping,22691,19662,246.6413043478261,213.7173913043478,86.65109514785597
2019-10-01,Q4,Ayrshire & Arran,Surgery Grouping,22267,19248,242.0326086956522,209.2173913043478,86.44181973323751
2020-01-01,Q1,Ayrshire & Arran,Surgery Grouping,21896,17816,240.6153846153846,195.78021978021977,81.36645962732919
2020-04-01,Q2,Ayrshire & Arran,Surgery Grouping,20700,12214,227.47252747252747,134.21978021978023,59.00483091787441
2020-07-01,Q3,Ayrshire & Arran,Surgery Grouping,20505,16385,222.8804347826087,178.09782608695653,79.90733967325043
2020-10-01,Q4,Ayrshire & Arran,Surgery Grouping,21252,17129,231,186.18478260869568,80.59947299077734
2021-01-01,Q1,Ayrshire & Arran,Surgery Grouping,18903,15835,210.03333333333333,175.94444444444446,83.76977199386342
2021-04-01,Q2,Ayrshire & Arran,Surgery Grouping,20202,16808,222,184.7032967032967,83.1996831996832
2016-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8473,6904,93.10989010989012,75.86813186813187,81.48235571816357
2016-07-01,Q3,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8210,6680,89.23913043478261,72.6086956521739,81.36419001218026
2016-10-01,Q4,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8903,7641,96.77173913043478,83.05434782608695,85.82500280804223
2017-01-01,Q1,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8213,6779,91.25555555555556,75.32222222222222,82.53987580664798
2017-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8508,6935,93.49450549450547,76.20879120879121,81.51151857075695
2017-07-01,Q3,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8795,7181,95.59782608695652,78.05434782608695,81.64866401364411
2017-10-01,Q4,Ayrshire & Arran,Trauma and Orthopaedic Surgery,9027,7767,98.1195652173913,84.42391304347827,86.0418743768694
2018-01-01,Q1,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8492,7318,94.35555555555555,81.31111111111112,86.17522373999059
2018-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8784,7193,96.52747252747253,79.04395604395604,81.88752276867031
2018-07-01,Q3,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8782,7222,95.45652173913044,78.5,82.23639262127078
2018-10-01,Q4,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8706,7140,94.6304347826087,77.6086956521739,82.01240523776706
2019-01-01,Q1,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8657,7414,96.18888888888888,82.37777777777778,85.64167725540027
2019-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8794,7427,96.63736263736264,81.61538461538461,84.45531043893563
2019-07-01,Q3,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8781,7208,95.44565217391305,78.34782608695652,82.08632274228447
2019-10-01,Q4,Ayrshire & Arran,Trauma and Orthopaedic Surgery,9073,7615,98.6195652173913,82.77173913043478,83.93034277526729
2020-01-01,Q1,Ayrshire & Arran,Trauma and Orthopaedic Surgery,9105,7328,100.05494505494504,80.52747252747253,80.48325096101043
2020-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,6971,4477,76.6043956043956,49.1978021978022,64.22321044326496
2020-07-01,Q3,Ayrshire & Arran,Trauma and Orthopaedic Surgery,7273,6281,79.05434782608695,68.27173913043478,86.36051148081947
2020-10-01,Q4,Ayrshire & Arran,Trauma and Orthopaedic Surgery,8216,6951,89.30434782608695,75.55434782608695,84.60321324245375
2021-01-01,Q1,Ayrshire & Arran,Trauma and Orthopaedic Surgery,6582,5934,73.13333333333334,65.93333333333334,90.154968094804
2021-04-01,Q2,Ayrshire & Arran,Trauma and Orthopaedic Surgery,6821,6085,74.95604395604396,66.86813186813187,89.20979328544202
2016-04-01,Q2,Ayrshire & Arran,Urology,1793,1455,19.703296703296704,15.989010989010987,81.14891243725599
2016-07-01,Q3,Ayrshire & Arran,Urology,2045,1829,22.22826086956522,19.880434782608695,89.43765281173593
2016-10-01,Q4,Ayrshire & Arran,Urology,1992,1676,21.652173913043477,18.217391304347824,84.13654618473896
2017-01-01,Q1,Ayrshire & Arran,Urology,1909,1632,21.211111111111112,18.133333333333333,85.48978522786798
2017-04-01,Q2,Ayrshire & Arran,Urology,2341,1805,25.725274725274726,19.835164835164836,77.10380179410508
2017-07-01,Q3,Ayrshire & Arran,Urology,2148,1672,23.347826086956523,18.17391304347826,77.83985102420856
2017-10-01,Q4,Ayrshire & Arran,Urology,1993,1654,21.66304347826087,17.97826086956522,82.99046663321626
2018-01-01,Q1,Ayrshire & Arran,Urology,1883,1550,20.92222222222222,17.22222222222222,82.31545406266596
2018-04-01,Q2,Ayrshire & Arran,Urology,1986,1553,21.824175824175825,17.065934065934066,78.19738167170192
2018-07-01,Q3,Ayrshire & Arran,Urology,2151,1921,23.380434782608695,20.880434782608695,89.3072989307299
2018-10-01,Q4,Ayrshire & Arran,Urology,2183,1828,23.72826086956522,19.869565217391305,83.737975263399
2019-01-01,Q1,Ayrshire & Arran,Urology,1743,1617,19.366666666666667,17.966666666666665,92.77108433734938
2019-04-01,Q2,Ayrshire & Arran,Urology,1921,1673,21.10989010989011,18.384615384615383,87.09005726184279
2019-07-01,Q3,Ayrshire & Arran,Urology,1922,1750,20.89130434782609,19.02173913043478,91.05098855359
2019-10-01,Q4,Ayrshire & Arran,Urology,1817,1642,19.75,17.847826086956523,90.36873968079252
2020-01-01,Q1,Ayrshire & Arran,Urology,1819,1560,19.98901098901099,17.142857142857142,85.76140736668499
2020-04-01,Q2,Ayrshire & Arran,Urology,1904,1016,20.923076923076923,11.164835164835164,53.36134453781513
2020-07-01,Q3,Ayrshire & Arran,Urology,1833,1309,19.92391304347826,14.228260869565217,71.41298417894161
2020-10-01,Q4,Ayrshire & Arran,Urology,2031,1605,22.07608695652174,17.445652173913043,79.02511078286558
2021-01-01,Q1,Ayrshire & Arran,Urology,2026,1505,22.511111111111113,16.72222222222222,74.284304047384
2021-04-01,Q2,Ayrshire & Arran,Urology,2147,1657,23.593406593406595,18.208791208791208,77.17745691662785
2016-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4428,3394,48.65934065934066,37.2967032967033,76.64859981933154
2016-07-01,Q3,Ayrshire & Arran,Women and Newborn Grouping,4386,3303,47.67391304347826,35.90217391304348,75.3077975376197
2016-10-01,Q4,Ayrshire & Arran,Women and Newborn Grouping,4257,3148,46.27173913043478,34.21739130434783,73.94879022786
2017-01-01,Q1,Ayrshire & Arran,Women and Newborn Grouping,4181,2795,46.45555555555555,31.055555555555557,66.85003587658456
2017-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4090,3029,44.94505494505494,33.285714285714285,74.05867970660147
2017-07-01,Q3,Ayrshire & Arran,Women and Newborn Grouping,4038,3155,43.891304347826086,34.29347826086956,78.13273897969292
2017-10-01,Q4,Ayrshire & Arran,Women and Newborn Grouping,4058,3104,44.108695652173914,33.73913043478261,76.49088220798423
2018-01-01,Q1,Ayrshire & Arran,Women and Newborn Grouping,3987,3040,44.3,33.77777777777778,76.2478053674442
2018-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4065,2953,44.67032967032967,32.45054945054945,72.64452644526446
2018-07-01,Q3,Ayrshire & Arran,Women and Newborn Grouping,4089,2868,44.44565217391305,31.17391304347826,70.13939838591342
2018-10-01,Q4,Ayrshire & Arran,Women and Newborn Grouping,4185,3044,45.48913043478261,33.08695652173913,72.73596176821984
2019-01-01,Q1,Ayrshire & Arran,Women and Newborn Grouping,3995,2976,44.388888888888886,33.06666666666667,74.49311639549438
2019-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4060,2827,44.61538461538461,31.065934065934066,69.63054187192118
2019-07-01,Q3,Ayrshire & Arran,Women and Newborn Grouping,4124,3071,44.82608695652174,33.380434782608695,74.46653734238603
2019-10-01,Q4,Ayrshire & Arran,Women and Newborn Grouping,4066,2685,44.19565217391305,29.184782608695652,66.0354156419085
2020-01-01,Q1,Ayrshire & Arran,Women and Newborn Grouping,4046,2789,44.46153846153846,30.64835164835165,68.9322787938705
2020-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4001,2079,43.96703296703296,22.846153846153847,51.962009497625594
2020-07-01,Q3,Ayrshire & Arran,Women and Newborn Grouping,4019,2339,43.68478260869565,25.42391304347826,58.19855685493904
2020-10-01,Q4,Ayrshire & Arran,Women and Newborn Grouping,4266,2454,46.369565217391305,26.67391304347826,57.52461322081576
2021-01-01,Q1,Ayrshire & Arran,Women and Newborn Grouping,4013,2120,44.58888888888889,23.555555555555557,52.82830799900324
2021-04-01,Q2,Ayrshire & Arran,Women and Newborn Grouping,4252,2427,46.72527472527472,26.67032967032967,57.07902163687677
2016-04-01,Q2,Borders,All Acute,21004,18739,230.8131868131868,205.92307692307693,89.21633974481053
2016-07-01,Q3,Borders,All Acute,20748,17825,225.5217391304348,193.75,85.91189512242143
2016-10-01,Q4,Borders,All Acute,20714,18382,225.15217391304347,199.80434782608697,88.74191368156804
2017-01-01,Q1,Borders,All Acute,20738,19103,230.42222222222225,212.25555555555556,92.11592246118238
2017-04-01,Q2,Borders,All Acute,20674,18519,227.1868131868132,203.5054945054945,89.57627938473445
2017-07-01,Q3,Borders,All Acute,20812,18044,226.2173913043478,196.1304347826087,86.69998078031905
2017-10-01,Q4,Borders,All Acute,20875,19036,226.90217391304347,206.91304347826087,91.19041916167664
2018-01-01,Q1,Borders,All Acute,20681,19949,229.7888888888889,221.65555555555557,96.46051931724772
2018-04-01,Q2,Borders,All Acute,20868,19298,229.3186813186813,212.06593406593407,92.47651907226376
2018-07-01,Q3,Borders,All Acute,20889,18555,227.05434782608697,201.68478260869568,88.82665517736608
2018-10-01,Q4,Borders,All Acute,19724,17729,214.3913043478261,192.70652173913044,89.8854187791523
2019-01-01,Q1,Borders,All Acute,20587,17904,228.74444444444444,198.93333333333337,86.96750376451159
2019-04-01,Q2,Borders,All Acute,20036,17089,220.17582417582415,187.7912087912088,85.29147534438012
2019-07-01,Q3,Borders,All Acute,19505,16320,212.0108695652174,177.3913043478261,83.67085362727505
2019-10-01,Q4,Borders,All Acute,19217,16929,208.8804347826087,184.0108695652174,88.0938752146537
2020-01-01,Q1,Borders,All Acute,20597,16272,226.34065934065933,178.8131868131868,79.00179637811333
2020-04-01,Q2,Borders,All Acute,17048,10533,187.34065934065933,115.74725274725274,61.784373533552326
2020-07-01,Q3,Borders,All Acute,17104,13436,185.91304347826087,146.04347826086956,78.55472404115996
2020-10-01,Q4,Borders,All Acute,18074,15500,196.45652173913044,168.47826086956522,85.75854819077128
2021-01-01,Q1,Borders,All Acute,19997,17052,222.1888888888889,189.46666666666667,85.2727909186378
2021-04-01,Q2,Borders,All Acute,19678,17745,216.24175824175825,195,90.17684724057322
2016-04-01,Q2,Borders,All Specialties,37500,32572,412.0879120879121,357.9340659340659,86.85866666666666
2016-07-01,Q3,Borders,All Specialties,38353,31455,416.8804347826087,341.9021739130435,82.01444476312153
2016-10-01,Q4,Borders,All Specialties,38345,32616,416.7934782608696,354.5217391304348,85.05932976920069
2017-01-01,Q1,Borders,All Specialties,37570,33461,417.44444444444446,371.7888888888889,89.06308224647324
2017-04-01,Q2,Borders,All Specialties,37898,32504,416.46153846153845,357.1868131868132,85.76705894770174
2017-07-01,Q3,Borders,All Specialties,38165,32452,414.8369565217391,352.7391304347826,85.03078737062755
2017-10-01,Q4,Borders,All Specialties,38284,32440,416.1304347826087,352.60869565217394,84.73513739421169
2018-01-01,Q1,Borders,All Specialties,37646,32986,418.2888888888889,366.5111111111111,87.62152685544281
2018-04-01,Q2,Borders,All Specialties,37686,31525,414.13186813186815,346.42857142857144,83.6517539669904
2018-07-01,Q3,Borders,All Specialties,38046,32651,413.5434782608696,354.9021739130435,85.8197970877359
2018-10-01,Q4,Borders,All Specialties,37113,31191,403.4021739130435,339.0326086956522,84.04332713604397
2019-01-01,Q1,Borders,All Specialties,37842,29390,420.46666666666664,326.55555555555554,77.66502827546114
2019-04-01,Q2,Borders,All Specialties,37363,29746,410.5824175824176,326.8791208791209,79.61352139817467
2019-07-01,Q3,Borders,All Specialties,36476,28962,396.4782608695652,314.80434782608694,79.40015352560587
2019-10-01,Q4,Borders,All Specialties,34951,29415,379.9021739130435,319.7282608695652,84.16068209779405
2020-01-01,Q1,Borders,All Specialties,36191,28946,397.7032967032967,318.0879120879121,79.98121079826477
2020-04-01,Q2,Borders,All Specialties,32767,20636,360.0769230769231,226.76923076923077,62.97799615466781
2020-07-01,Q3,Borders,All Specialties,32984,25295,358.5217391304348,274.94565217391306,76.68869755032743
2020-10-01,Q4,Borders,All Specialties,33767,27161,367.0326086956522,295.2282608695652,80.43652086356501
2021-01-01,Q1,Borders,All Specialties,35371,28168,393.0111111111111,312.97777777777776,79.6358598852167
2021-04-01,Q2,Borders,All Specialties,35351,29586,388.4725274725275,325.1208791208791,83.69211620604791
2016-04-01,Q2,Borders,Anaesthetics,293,1,3.21978021978022,0.01098901098901099,0.3412969283276451
2016-07-01,Q3,Borders,Anaesthetics,250,28,2.717391304347826,0.30434782608695654,11.2
2016-10-01,Q4,Borders,Anaesthetics,240,2,2.608695652173913,0.0217391304347826,0.8333333333333334
2017-01-01,Q1,Borders,Anaesthetics,234,3,2.6,0.03333333333333333,1.282051282051282
2017-04-01,Q2,Borders,Anaesthetics,299,11,3.2857142857142856,0.12087912087912088,3.678929765886288
2017-07-01,Q3,Borders,Anaesthetics,302,15,3.282608695652174,0.16304347826086957,4.966887417218543
2017-10-01,Q4,Borders,Anaesthetics,269,46,2.9239130434782608,0.5,17.100371747211895
2018-01-01,Q1,Borders,Anaesthetics,232,19,2.577777777777778,0.2111111111111111,8.189655172413794
2018-04-01,Q2,Borders,Anaesthetics,312,26,3.4285714285714284,0.2857142857142857,8.333333333333332
2018-07-01,Q3,Borders,Anaesthetics,303,23,3.2934782608695654,0.25,7.59075907590759
2018-10-01,Q4,Borders,Anaesthetics,289,10,3.141304347826087,0.10869565217391304,3.4602076124567476
2019-01-01,Q1,Borders,Anaesthetics,322,14,3.577777777777778,0.15555555555555556,4.3478260869565215
2019-04-01,Q2,Borders,Anaesthetics,319,9,3.5054945054945055,0.0989010989010989,2.8213166144200623
2019-07-01,Q3,Borders,Anaesthetics,329,15,3.5760869565217392,0.16304347826086957,4.5592705167173255
2019-10-01,Q4,Borders,Anaesthetics,278,43,3.0217391304347827,0.4673913043478261,15.467625899280575
2020-01-01,Q1,Borders,Anaesthetics,600,40,6.593406593406593,0.4395604395604395,6.666666666666667
2020-04-01,Q2,Borders,Anaesthetics,1055,35,11.593406593406591,0.38461538461538464,3.3175355450236967
2020-07-01,Q3,Borders,Anaesthetics,971,27,10.554347826086955,0.29347826086956524,2.780638516992791
