Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeds,AllStaffedBedsQF,TotalOccupiedBeds,TotalOccupiedBedsQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2018Q4,,S08000019,,S08000019,d,C1,,General Surgery,,6023,,5511,,65.46739130434783,,59.90217391304348,,91.49925286402126,
2019Q1,,S08000019,,V217H,,C1,,General Surgery,,5236,,4564,,58.17777777777778,,50.71111111111111,,87.16577540106951,
2019Q1,,S08000019,,S08000019,d,C1,,General Surgery,,5326,,4564,,59.17777777777778,,50.71111111111111,,85.69282763800224,
2019Q2,,S08000019,,V217H,,C1,,General Surgery,,7679,,4629,,84.38461538461539,,50.86813186813187,,60.28128662586274,
2019Q2,,S08000019,,S08000019,d,C1,,General Surgery,,7701,,4651,,84.62637362637362,,51.10989010989011,,60.3947539280613,
2019Q3,,S08000019,,V217H,,C1,,General Surgery,,8729,,4416,,94.8804347826087,,48,,50.58998739832741,
2019Q3,,S08000019,,S08000019,d,C1,,General Surgery,,8729,,4416,,94.8804347826087,,48,,50.58998739832741,
2019Q4,,S08000019,,V217H,,C1,,General Surgery,,8293,,4016,,90.1413043478261,,43.65217391304348,,48.426383697093925,
2019Q4,,S08000019,,S08000019,d,C1,,General Surgery,,8298,,4021,,90.19565217391305,,43.70652173913044,,48.45745962882622,
2020Q1,,S08000019,,V217H,,C1,,General Surgery,,8579,,4021,,94.27472527472528,,44.18681318681319,,46.870264599603686,
2020Q1,,S08000019,,S08000019,d,C1,,General Surgery,,8669,,4111,,95.26373626373626,,45.175824175824175,,47.421847964009686,
2020Q2,,S08000019,,V217H,,C1,,General Surgery,,8464,,2537,,93.010989010989,,27.87912087912088,,29.97400756143667,
2020Q2,,S08000019,,S08000019,d,C1,,General Surgery,,8478,,2551,,93.16483516483515,,28.032967032967033,,30.089643783911296,
2020Q3,,S08000019,,V217H,,C1,,General Surgery,,6238,,3604,,67.80434782608695,,39.17391304347826,,57.774927861494064,
2020Q3,,S08000019,,S08000019,d,C1,,General Surgery,,6250,,3616,,67.93478260869566,,39.30434782608695,,57.855999999999995,
2020Q4,,S08000019,,V217H,,C1,,General Surgery,,5572,,3920,,60.56521739130435,,42.608695652173914,,70.35175879396985,
2020Q4,,S08000019,,S08000019,d,C1,,General Surgery,,5591,,3939,,60.77173913043478,,42.81521739130435,,70.45251296726883,
2021Q1,,S08000019,,V217H,,C1,,General Surgery,,5698,,4224,,63.31111111111111,,46.93333333333333,,74.13127413127413,
2021Q1,,S08000019,,S08000019,d,C1,,General Surgery,,5756,,4282,,63.95555555555555,,47.577777777777776,,74.39193884642113,
2021Q2,p,S08000019,,V217H,,C1,,General Surgery,,6093,,4342,,66.95604395604396,,47.714285714285715,,71.26210405383226,
2021Q2,p,S08000019,,S08000019,d,C1,,General Surgery,,6133,,4382,,67.3956043956044,,48.15384615384615,,71.44953530083157,
2016Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,10756,,10151,,118.1978021978022,,111.54945054945055,,94.37523242841203,
2016Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9591,,9401,,104.25,,102.18478260869566,,98.01897612344908,
2016Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9427,,9263,,102.46739130434784,,100.68478260869566,,98.2603161132916,
2017Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,10288,,9823,,114.31111111111112,,109.14444444444445,,95.48017107309488,
2017Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9607,,9011,,105.57142857142856,,99.02197802197804,,93.79619027792236,
2017Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9318,,9003,,101.28260869565216,,97.8586956521739,,96.61944623309722,
2017Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9709,,9360,,105.53260869565216,,101.7391304347826,,96.40539705427956,
2018Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9502,,9355,,105.57777777777778,,103.94444444444444,,98.45295727215324,
2018Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,10819,,9241,,118.89010989010988,,101.54945054945055,,85.41454847952676,
2018Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,9379,,8895,,101.94565217391305,,96.68478260869566,,94.83953513167717,
2018Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,10146,,9215,,110.28260869565216,,100.16304347826087,,90.8239700374532,
2019Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,8007,,7663,,88.96666666666667,,85.14444444444445,,95.70375921069063,
2019Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,7290,,6448,,80.10989010989012,,70.85714285714286,,88.44993141289437,
2019Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6255,,4645,,67.98913043478261,,50.48913043478261,,74.26059152677857,
2019Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6256,,4762,,68,,51.76086956521739,,76.11892583120205,
2020Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6188,,5215,,68,,57.30769230769231,,84.27601809954751,
2020Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6188,,3206,,68,,35.23076923076923,,51.80995475113123,
2020Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6225,,3082,,67.66304347826087,,33.5,,49.51004016064257,
2020Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6256,,3700,,68,,40.21739130434783,,59.14322250639387,
2021Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6120,,2518,,68,,27.977777777777774,,41.1437908496732,
2021Q2,p,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6188,,2144,,68,,23.56043956043956,,34.647705235940535,
2016Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,15906,,15688,,174.7912087912088,,172.3956043956044,,98.62944800704138,
2016Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,24220,,23719,,266.15384615384613,,260.64835164835165,,97.93146160198184,
2016Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,16694,,16486,,181.45652173913044,,179.19565217391303,,98.75404336887505,
2016Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,24724,,24344,,268.7391304347826,,264.60869565217394,,98.4630318718654,
2016Q4,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,17456,,17230,,189.7391304347826,,187.2826086956522,,98.70531622364804,
2016Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,25322,,24950,,275.2391304347826,,271.19565217391306,,98.53092172814154,
2017Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,16635,,16376,,184.83333333333337,,181.95555555555555,,98.44304177938082,
2017Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,25293,,24718,,281.03333333333336,,274.64444444444445,,97.72664373542086,
2017Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,15980,,15770,,175.6043956043956,,173.2967032967033,,98.68585732165208,
2017Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,25082,,24454,,275.6263736263736,,268.72527472527474,,97.49621242325176,
2017Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14674,,14327,,159.5,,155.72826086956522,,97.63527327245468,
2017Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23010,,22090,,250.1086956521739,,240.1086956521739,,96.00173837461972,
2017Q4,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,17556,,17342,,190.82608695652175,,188.5,,98.78104351788562,
2017Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,26121,,25632,,283.92391304347825,,278.60869565217394,,98.1279430343402,
2018Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,16396,,16210,,182.17777777777775,,180.11111111111111,,98.86557696999267,
2018Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,26959,,26259,,299.5444444444444,,291.76666666666665,,97.40346452019732,
2018Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,17220,,14583,,189.23076923076923,,160.25274725274724,,84.68641114982577,
2018Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,26885,,23475,,295.43956043956047,,257.967032967033,,87.31634740561651,
2018Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,13871,,13323,,150.77173913043478,,144.81521739130434,,96.04931151322904,
2018Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,22704,,21555,,246.7826086956522,,234.29347826086956,,94.9392177589852,
2018Q4,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14897,,14754,,161.92391304347825,,160.3695652173913,,99.04007518292276,
2018Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23607,,22223,,256.5978260869565,,241.55434782608697,,94.13733214724446,
2019Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14892,,14767,,165.46666666666667,,164.07777777777778,,99.16062315337092,
2019Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23927,,22546,,265.85555555555555,,250.51111111111112,,94.22827767793709,
2019Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14220,,13272,,156.26373626373626,,145.84615384615384,,93.33333333333331,
2019Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23849,,22012,,262.0769230769231,,241.8901098901099,,92.29737095895004,
2019Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,13106,,11221,,142.45652173913044,,121.96739130434784,,85.61727453074927,
2019Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,21914,,18565,,238.19565217391303,,201.79347826086956,,84.71753217121474,
2019Q4,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,15000,,13591,,163.04347826086956,,147.72826086956522,,90.60666666666668,
2019Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23899,,20624,,259.7717391304348,,224.17391304347825,,86.2964977614126,
2020Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14414,,13126,,158.3956043956044,,144.24175824175825,,91.06424309698905,
2020Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23292,,21249,,255.9560439560439,,233.5054945054945,,91.2287480680062,
2020Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,13496,,10210,,148.30769230769232,,112.1978021978022,,75.6520450503853,
2020Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23738,,19073,,260.85714285714283,,209.5934065934066,,80.34796528772434,
2020Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,12976,,11701,,141.04347826086956,,127.18478260869566,,90.17416769420468,
2020Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23466,,21391,,255.06521739130432,,232.5108695652174,,91.15741924486493,
2020Q4,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,12807,,10929,,139.20652173913044,,118.79347826086956,,85.33614429608808,
2020Q4,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23235,,20622,,252.55434782608697,,224.15217391304347,,88.75403486120076,
2021Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,13101,,11902,,145.56666666666666,,132.24444444444444,,90.848026868178,
2021Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23074,,20568,,256.3777777777778,,228.53333333333333,,89.13929097685707,
2021Q2,p,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14197,,12679,,156.01098901098902,,139.32967032967034,,89.30760019722477,
2021Q2,p,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,25174,,20639,,276.6373626373626,,226.8021978021978,,81.98538174306826,
2016Q2,,S08000019,,V217H,,F2,,Gynaecology,,467,,426,,5.131868131868132,,4.681318681318682,,91.220556745182,
2016Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,467,,426,,5.131868131868132,,4.681318681318682,,91.220556745182,
2016Q3,,S08000019,,V217H,,F2,,Gynaecology,,498,,437,,5.413043478260869,,4.75,,87.75100401606426,
2016Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,498,,437,,5.413043478260869,,4.75,,87.75100401606426,
2016Q4,,S08000019,,V217H,,F2,,Gynaecology,,460,,386,,5,,4.195652173913044,,83.91304347826087,
2016Q4,,S08000019,,S08000019,d,F2,,Gynaecology,,460,,386,,5,,4.195652173913044,,83.91304347826087,
2017Q1,,S08000019,,V217H,,F2,,Gynaecology,,618,,519,,6.866666666666666,,5.766666666666667,,83.98058252427185,
2017Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,618,,519,,6.866666666666666,,5.766666666666667,,83.98058252427185,
2017Q2,,S08000019,,V217H,,F2,,Gynaecology,,535,,486,,5.87912087912088,,5.34065934065934,,90.84112149532707,
2017Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,535,,486,,5.87912087912088,,5.34065934065934,,90.84112149532707,
2017Q3,,S08000019,,V217H,,F2,,Gynaecology,,502,,432,,5.456521739130435,,4.695652173913044,,86.05577689243029,
2017Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,506,,436,,5.5,,4.739130434782608,,86.16600790513833,
2017Q4,,S08000019,,V217H,,F2,,Gynaecology,,474,,419,,5.1521739130434785,,4.554347826086956,,88.39662447257382,
2017Q4,,S08000019,,S08000019,d,F2,,Gynaecology,,474,,419,,5.1521739130434785,,4.554347826086956,,88.39662447257382,
2018Q1,,S08000019,,V217H,,F2,,Gynaecology,,567,,538,,6.3,,5.977777777777778,,94.88536155202824,
2018Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,567,,538,,6.3,,5.977777777777778,,94.88536155202824,
2018Q2,,S08000019,,V217H,,F2,,Gynaecology,,527,,459,,5.791208791208791,,5.043956043956044,,87.09677419354838,
2018Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,527,,459,,5.791208791208791,,5.043956043956044,,87.09677419354838,
2018Q3,,S08000019,,V217H,,F2,,Gynaecology,,487,,411,,5.293478260869565,,4.467391304347826,,84.39425051334702,
2018Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,487,,411,,5.293478260869565,,4.467391304347826,,84.39425051334702,
2018Q4,,S08000019,,V217H,,F2,,Gynaecology,,508,,481,,5.521739130434782,,5.228260869565218,,94.68503937007875,
2018Q4,,S08000019,,S08000019,d,F2,,Gynaecology,,508,,481,,5.521739130434782,,5.228260869565218,,94.68503937007875,
2019Q1,,S08000019,,V217H,,F2,,Gynaecology,,521,,473,,5.788888888888889,,5.2555555555555555,,90.7869481765835,
2019Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,521,,473,,5.788888888888889,,5.2555555555555555,,90.7869481765835,
2019Q2,,S08000019,,V217H,,F2,,Gynaecology,,961,,501,,10.56043956043956,,5.5054945054945055,,52.13319458896982,
2019Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,961,,501,,10.56043956043956,,5.5054945054945055,,52.13319458896982,
2019Q3,,S08000019,,V217H,,F2,,Gynaecology,,1248,,511,,13.565217391304348,,5.554347826086956,,40.94551282051282,
2019Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,1248,,511,,13.565217391304348,,5.554347826086956,,40.94551282051282,
2019Q4,,S08000019,,V217H,,F2,,Gynaecology,,1091,,386,,11.858695652173912,,4.195652173913044,,35.38038496791935,
2019Q4,,S08000019,,S08000019,d,F2,,Gynaecology,,1091,,386,,11.858695652173912,,4.195652173913044,,35.38038496791935,
2020Q1,,S08000019,,V217H,,F2,,Gynaecology,,1125,,444,,12.362637362637363,,4.87912087912088,,39.46666666666667,
2020Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,1125,,444,,12.362637362637363,,4.87912087912088,,39.46666666666667,
2020Q2,,S08000019,,V217H,,F2,,Gynaecology,,1352,,296,,14.857142857142858,,3.2527472527472527,,21.89349112426035,
2020Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,1352,,296,,14.857142857142858,,3.2527472527472527,,21.89349112426035,
2020Q3,,S08000019,,V217H,,F2,,Gynaecology,,1093,,399,,11.880434782608695,,4.336956521739131,,36.50503202195792,
2020Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,1093,,399,,11.880434782608695,,4.336956521739131,,36.50503202195792,
2020Q4,,S08000019,,V217H,,F2,,Gynaecology,,1033,,397,,11.228260869565217,,4.315217391304348,,38.431752178121975,
2020Q4,,S08000019,,S08000019,d,F2,,Gynaecology,,1033,,397,,11.228260869565217,,4.315217391304348,,38.431752178121975,
2021Q1,,S08000019,,V217H,,F2,,Gynaecology,,965,,428,,10.72222222222222,,4.7555555555555555,,44.35233160621762,
2021Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,965,,428,,10.72222222222222,,4.7555555555555555,,44.35233160621762,
2021Q2,p,S08000019,,V217H,,F2,,Gynaecology,,1011,,422,,11.10989010989011,,4.637362637362638,,41.7408506429278,
2021Q2,p,S08000019,,S08000019,d,F2,,Gynaecology,,1011,,422,,11.10989010989011,,4.637362637362638,,41.7408506429278,
2016Q2,,S08000019,,V217H,,J4,,Haematology,,458,,455,,5.032967032967033,,5,,99.34497816593888,
2016Q2,,S08000019,,S08000019,d,J4,,Haematology,,458,,455,,5.032967032967033,,5,,99.34497816593888,
2016Q3,,S08000019,,V217H,,J4,,Haematology,,584,,580,,6.3478260869565215,,6.304347826086956,,99.31506849315068,
2016Q3,,S08000019,,S08000019,d,J4,,Haematology,,584,,580,,6.3478260869565215,,6.304347826086956,,99.31506849315068,
2016Q4,,S08000019,,V217H,,J4,,Haematology,,317,,305,,3.4456521739130435,,3.3152173913043477,,96.21451104100946,
2016Q4,,S08000019,,S08000019,d,J4,,Haematology,,317,,305,,3.4456521739130435,,3.3152173913043477,,96.21451104100946,
2017Q1,,S08000019,,V217H,,J4,,Haematology,,313,,310,,3.477777777777778,,3.4444444444444446,,99.04153354632588,
2017Q1,,S08000019,,S08000019,d,J4,,Haematology,,313,,310,,3.477777777777778,,3.4444444444444446,,99.04153354632588,
2017Q2,,S08000019,,V217H,,J4,,Haematology,,429,,415,,4.714285714285714,,4.56043956043956,,96.73659673659672,
2017Q2,,S08000019,,S08000019,d,J4,,Haematology,,429,,415,,4.714285714285714,,4.56043956043956,,96.73659673659672,
2017Q3,,S08000019,,V217H,,J4,,Haematology,,386,,381,,4.195652173913044,,4.141304347826087,,98.70466321243522,
2017Q3,,S08000019,,S08000019,d,J4,,Haematology,,386,,381,,4.195652173913044,,4.141304347826087,,98.70466321243522,
2017Q4,,S08000019,,V217H,,J4,,Haematology,,412,,412,,4.478260869565218,,4.478260869565218,,100,
2017Q4,,S08000019,,S08000019,d,J4,,Haematology,,412,,412,,4.478260869565218,,4.478260869565218,,100,
2018Q1,,S08000019,,V217H,,J4,,Haematology,,294,,294,,3.2666666666666666,,3.2666666666666666,,100,
2018Q1,,S08000019,,S08000019,d,J4,,Haematology,,294,,294,,3.2666666666666666,,3.2666666666666666,,100,
2018Q2,,S08000019,,V217H,,J4,,Haematology,,662,,463,,7.274725274725275,,5.087912087912088,,69.93957703927492,
2018Q2,,S08000019,,S08000019,d,J4,,Haematology,,662,,463,,7.274725274725275,,5.087912087912088,,69.93957703927492,
2018Q3,,S08000019,,V217H,,J4,,Haematology,,502,,500,,5.456521739130435,,5.434782608695652,,99.60159362549804,
2018Q3,,S08000019,,S08000019,d,J4,,Haematology,,502,,500,,5.456521739130435,,5.434782608695652,,99.60159362549804,
2018Q4,,S08000019,,V217H,,J4,,Haematology,,430,,424,,4.673913043478261,,4.608695652173913,,98.6046511627907,
2018Q4,,S08000019,,S08000019,d,J4,,Haematology,,430,,424,,4.673913043478261,,4.608695652173913,,98.6046511627907,
2019Q1,,S08000019,,V217H,,J4,,Haematology,,421,,394,,4.677777777777778,,4.377777777777778,,93.58669833729216,
2019Q1,,S08000019,,S08000019,d,J4,,Haematology,,421,,394,,4.677777777777778,,4.377777777777778,,93.58669833729216,
2019Q2,,S08000019,,V217H,,J4,,Haematology,,679,,659,,7.461538461538462,,7.241758241758242,,97.05449189985272,
2019Q2,,S08000019,,S08000019,d,J4,,Haematology,,679,,659,,7.461538461538462,,7.241758241758242,,97.05449189985272,
2019Q3,,S08000019,,V217H,,J4,,Haematology,,721,,707,,7.836956521739131,,7.684782608695652,,98.05825242718448,
2019Q3,,S08000019,,S08000019,d,J4,,Haematology,,721,,707,,7.836956521739131,,7.684782608695652,,98.05825242718448,
2019Q4,,S08000019,,V217H,,J4,,Haematology,,678,,672,,7.369565217391305,,7.304347826086956,,99.1150442477876,
2019Q4,,S08000019,,S08000019,d,J4,,Haematology,,698,,692,,7.586956521739131,,7.521739130434782,,99.1404011461318,
2020Q1,,S08000019,,V217H,,J4,,Haematology,,458,,420,,5.032967032967033,,4.615384615384615,,91.70305676855894,
2020Q1,,S08000019,,S08000019,d,J4,,Haematology,,503,,465,,5.527472527472527,,5.1098901098901095,,92.44532803180914,
2020Q2,,S08000019,,V217H,,J4,,Haematology,,575,,424,,6.318681318681318,,4.65934065934066,,73.73913043478262,
2020Q2,,S08000019,,S08000019,d,J4,,Haematology,,575,,424,,6.318681318681318,,4.65934065934066,,73.73913043478262,
2020Q3,,S08000019,,V217H,,J4,,Haematology,,559,,473,,6.076086956521739,,5.141304347826087,,84.61538461538461,
